1579;03.09.2019;4232;1047;4880
1580;01.04.2015;598;2354;4583
1581;31.12.2015;279;793;1511
1582;08.04.2015;746;1506;351
1583;05.12.2017;3675;2214;232
1584;19.01.2016;4797;714;1000
1585;28.01.2017;3673;956;4339
1586;01.06.2018;617;1044;4802
1587;22.10.2017;3951;1137;3898
1588;22.06.2018;4202;2260;2310
1589;06.09.2015;1691;1154;1111
1590;26.03.2017;1695;871;4519
1591;19.04.2016;1964;1036;1372
1592;05.08.2017;2695;909;4559
1593;27.01.2020;605;2315;731
1594;03.06.2015;309;1526;386
1595;12.02.2020;1647;1133;704
1596;27.06.2015;180;813;191
1597;18.08.2015;1683;2142;66
1598;05.11.2017;3091;1984;783
1599;29.07.2019;2517;1153;2650
1600;02.12.2016;4444;2092;234
1601;26.07.2015;4671;1969;814
1602;09.05.2015;2353;2404;3143
1603;07.08.2019;864;2455;4600
1604;17.05.2018;4254;1789;1299
1605;24.02.2019;2916;2315;1896
1606;27.05.2015;3068;1952;2752
1607;18.11.2018;2217;1278;174
1608;28.11.2015;1454;1255;4165
1609;23.03.2017;4073;2230;3981
1610;12.07.2017;3176;1637;1249
1611;13.03.2018;936;554;2815
1612;09.05.2018;1017;2357;4372
1613;27.03.2018;4073;2105;3288
1614;08.11.2018;707;1409;3736
1615;03.06.2018;1013;2186;4463
1616;21.05.2015;3695;2175;2396
1617;24.11.2017;1285;1474;3515
1618;14.12.2017;1555;1437;1909
1619;04.03.2020;1947;597;684
1620;05.03.2018;4833;1675;2457
1621;08.03.2020;490;1243;270
1622;23.11.2019;4367;697;1118
1623;18.06.2018;2230;1474;1778
1624;16.07.2015;3948;540;3128
1625;01.12.2017;4618;744;73
1626;26.06.2016;4878;2447;4841
1627;30.03.2018;3299;1199;433
1628;28.01.2020;1685;563;2739
1629;24.07.2015;1812;523;2257
1630;31.08.2018;989;1290;2598
1631;30.09.2017;1970;1703;1919
1632;26.08.2018;3785;1780;2347
1633;10.04.2017;2556;1847;3276
1634;07.03.2016;1348;1684;1208
1635;28.03.2016;4130;902;680
1636;08.01.2020;2053;1572;1977
1637;06.11.2017;539;2112;1711
1638;20.09.2016;2201;1113;4617
1639;28.07.2018;3475;2274;2567
1640;12.07.2018;1084;977;2426
1641;23.12.2019;4015;585;474
1642;10.01.2017;507;1812;4573
1643;24.11.2016;3075;1087;2649
1644;28.07.2017;2910;1647;388
1645;26.11.2018;596;2042;2897
1646;17.10.2018;1065;868;3491
1647;04.04.2016;4558;655;552
1648;02.09.2019;1118;2198;2359
1649;30.12.2017;3935;1533;3201
1650;07.02.2018;2414;2239;3643
1651;04.11.2016;2664;541;1605
1652;01.12.2015;2532;1621;415
1653;15.11.2017;1003;1901;3867
1654;23.07.2017;411;1023;1623
1655;07.06.2018;179;1587;631
1656;19.09.2017;2410;1486;2935
1657;08.03.2019;4095;1610;1370
1658;07.08.2017;1851;2209;2300
1659;22.11.2017;4280;719;4383
1660;19.11.2016;538;1071;911
1661;04.12.2015;788;655;1803
1662;06.11.2018;4879;935;4488
1663;15.04.2016;3480;739;4812
1664;25.11.2018;3612;2474;3936
1665;12.06.2019;3496;1277;977
1666;18.09.2018;156;834;1037
1667;02.02.2018;1675;2132;1283
1668;17.11.2015;2251;2242;3066
1669;01.02.2020;872;1611;4064
1670;09.04.2018;607;1172;4793
1671;13.01.2020;1940;1711;4331
1672;02.08.2019;540;1810;1520
1673;25.06.2016;2093;1236;4730
1674;21.07.2019;536;1359;3664
1675;17.03.2018;3671;2028;112
1676;13.05.2016;1449;565;2759
1677;05.09.2016;3533;2446;3944
1678;29.08.2018;4839;2058;2278
1679;30.12.2015;1181;1191;4568
1680;30.11.2018;17;1423;1027
1681;26.04.2018;1924;854;3953
1682;03.09.2016;3754;1208;4722
1683;01.07.2019;1018;902;4414
1684;24.01.2020;633;918;2408
1685;12.04.2018;3389;1636;236
1686;02.12.2017;482;1601;522
1687;12.02.2017;1763;2077;4618
1688;18.10.2016;2494;2390;4949
1689;25.10.2018;2651;1366;1470
1690;14.09.2015;810;634;765
1691;04.08.2019;1388;1036;588
1692;10.04.2018;4590;1346;1665
1693;13.07.2017;2689;2227;286
1694;05.06.2016;567;618;2919
1695;18.11.2017;368;1127;3560
1696;12.10.2015;2267;858;4417
1697;12.08.2017;4994;949;3898
1698;06.08.2016;2787;1212;1347
1699;24.07.2015;2976;898;2212
1700;09.06.2015;4962;1092;1409
1701;23.12.2015;3312;2060;2838
1702;01.08.2015;4808;1182;3563
1703;02.01.2020;1568;2278;2582
1704;23.02.2020;648;1243;1089
1705;22.07.2018;3068;2127;715
1706;16.03.2019;1499;2217;3271
1707;02.01.2018;2205;712;2455
1708;07.05.2019;2720;1962;4438
1709;24.05.2019;2864;1140;4995
1710;22.02.2017;4896;1937;4311
1711;29.07.2018;1930;1362;1560
1712;15.07.2018;3411;1503;3486
1713;29.12.2016;4719;1490;4465
1714;21.06.2017;4777;2094;4767
1715;20.04.2017;3581;1927;4972
1716;16.04.2018;3731;1454;790
1717;02.01.2016;4554;1069;3094
1718;03.06.2016;4958;886;2925
1719;06.06.2015;2415;1489;3516
1720;25.08.2015;3747;906;4057
1721;14.02.2020;544;1204;824
1722;24.03.2020;1459;2335;1316
1723;19.09.2017;4308;1268;4927
1724;11.06.2016;799;2377;2218
1725;22.12.2019;2463;2272;1834
1726;22.06.2016;2644;656;1654
1727;10.09.2018;2711;1587;2887
1728;21.01.2017;2780;974;2918
1729;17.08.2019;3640;1187;2432
1730;08.02.2017;4126;1292;2519
1731;19.04.2016;3978;1335;1239
1732;29.11.2019;352;1432;4289
1733;16.05.2015;4830;586;4210
1734;04.12.2015;504;2205;4422
1735;16.01.2017;4908;743;2875
1736;06.02.2020;4917;567;3160
1737;04.01.2019;1619;1623;2351
1738;24.01.2017;2625;1412;2989
1739;09.07.2015;3870;2251;1790
1740;12.07.2016;1470;2278;1986
1741;08.04.2016;1806;1051;4505
1742;10.12.2015;507;1488;731
1743;23.06.2017;1642;1522;1097
1744;01.06.2019;1678;1130;642
1745;20.11.2019;1397;2174;1763
1746;12.09.2019;2043;1487;1445
1747;07.10.2016;4758;1493;3046
1748;20.01.2019;2922;1303;2495
1749;02.06.2015;1373;765;4041
1750;15.04.2017;3415;1220;92
1751;17.08.2018;3002;2311;4947
1752;30.08.2015;4579;827;1845
1753;12.03.2016;4148;2174;2984
1754;17.08.2019;4184;2056;3925
1755;28.02.2018;539;835;3667
1756;31.01.2020;3954;1964;2491
1757;15.08.2019;4405;2280;136
1758;05.01.2020;3311;899;2307
1759;17.11.2015;1036;1428;4910
1760;26.08.2015;1356;1175;674
1761;21.10.2015;3121;1971;588
1762;02.03.2016;807;2210;4435
1763;05.02.2019;396;2397;4846
1764;09.04.2016;1619;1724;3761
1765;14.05.2018;2130;761;2338
1766;27.04.2019;212;1203;2819
1767;26.03.2018;263;1986;2965
1768;22.10.2016;4921;558;900
1769;12.11.2019;4457;1472;1051
1770;10.02.2020;2950;2368;3895
1771;01.08.2015;1515;816;3275
1772;19.06.2017;824;683;2214
1773;19.10.2015;3262;1698;2910
1774;05.07.2016;2587;2120;3109
1775;29.04.2017;4597;2207;1355
1776;02.03.2017;3070;1269;3252
1777;27.12.2019;1597;2460;2413
1778;05.04.2016;3189;1378;4232
1779;21.09.2018;1407;2132;1932
1780;26.03.2020;202;924;1452
1781;28.08.2017;4208;2375;2690
1782;14.03.2016;744;1822;1327
1783;04.06.2015;2545;2218;635
1784;15.08.2018;1944;990;521
1785;19.01.2017;1174;2491;2824
1786;07.05.2019;4113;2484;1950
1787;30.07.2018;3139;655;2639
1788;21.09.2018;1316;1432;4207
1789;16.04.2019;2063;505;3790
1790;22.02.2018;2666;528;1875
1791;17.07.2015;4847;1128;2219
1792;27.03.2020;3800;1524;2626
1793;26.10.2018;4780;1608;1906
1794;16.05.2019;2756;742;3174
1795;03.04.2015;4452;1532;4093
1796;03.05.2016;4914;1777;705
1797;25.07.2017;4532;613;2649
1798;17.10.2017;3918;1165;4485
1799;17.06.2015;4418;2339;2028
1800;02.01.2019;1405;1922;4305
1801;31.05.2015;2868;587;4187
1802;31.01.2018;4053;1592;2186
1803;27.05.2018;4745;2473;359
1804;07.12.2017;504;686;2576
1805;03.09.2017;3657;1221;4154
1806;17.04.2018;2170;1504;4695
1807;08.06.2017;3109;798;2248
1808;06.12.2015;3314;728;3696
1809;18.10.2018;4942;2369;3065
1810;19.06.2018;2285;867;3648
1811;27.03.2019;3674;1725;3974
1812;14.04.2016;4590;1496;4007
1813;16.02.2017;3425;2236;977
1814;28.12.2018;4678;1226;2432
1815;12.10.2015;3912;1226;3925
1816;28.07.2018;2988;1509;3828
1817;03.10.2015;7;1595;2029
1818;23.01.2016;4849;958;4029
1819;05.02.2016;1896;1024;1930
1820;03.02.2018;2863;1669;3881
1821;14.06.2016;3248;1514;3090
1822;04.01.2016;1585;1722;4214
1823;23.08.2016;2856;2052;1734
1824;08.10.2016;1571;1222;491
1825;23.07.2017;2655;1252;4978
1826;16.02.2016;3385;1673;1678
1827;26.03.2020;1441;1113;1679
1828;26.03.2020;2811;1474;638
1829;16.11.2019;2363;2239;424
1830;11.07.2019;2195;1872;4495
1831;20.10.2016;24;2450;2355
1832;11.10.2018;1736;2396;2373
1833;18.04.2017;2289;906;185
1834;07.05.2015;4227;2201;1502
1835;31.07.2018;3524;2331;4699
1836;22.04.2019;815;1585;856
1837;12.05.2015;23;1774;3164
1838;10.02.2016;2327;1323;4506
1839;04.01.2017;885;1472;994
1840;27.02.2017;1890;1823;3893
1841;12.04.2018;1141;1800;673
1842;17.11.2015;4257;793;2298
1843;06.05.2015;722;1633;4234
1844;26.02.2016;3480;1297;3381
1845;16.08.2019;474;2429;2899
1846;31.05.2016;4864;2484;185
1847;16.10.2016;2119;1806;3683
1848;14.04.2018;242;1040;1790
1849;22.03.2017;4496;1104;4849
1850;07.02.2017;4472;1578;3076
1851;29.10.2015;548;731;2213
1852;13.02.2019;4190;1636;2464
1853;10.02.2020;4452;1588;3060
1854;12.09.2017;4584;1165;3378
1855;18.12.2018;2262;2037;4674
1856;01.12.2019;3143;680;1352
1857;20.09.2016;1370;2333;275
1858;21.09.2016;3179;1400;1770
1859;07.11.2016;1470;970;2608
1860;15.06.2019;2805;944;3976
1861;15.01.2016;1098;1330;3429
1862;21.09.2017;879;867;105
1863;08.07.2015;3775;2098;1032
1864;29.01.2020;1713;1275;2891
1865;26.07.2018;1654;1177;596
1866;08.12.2018;583;2043;690
1867;17.06.2019;4625;646;3024
1868;26.10.2015;1751;2397;1599
1869;26.08.2017;4572;1886;3171
1870;26.03.2020;3662;2057;2595
1871;07.04.2015;830;1499;1941
1872;12.02.2019;2684;523;1187
1873;19.11.2016;3701;1440;1457
1874;08.11.2019;74;1929;3686
1875;05.10.2016;2832;617;4494
1876;28.12.2015;4318;1613;3898
1877;04.04.2017;3989;1112;4833
1878;14.08.2019;1543;2466;53
1879;11.07.2016;4635;844;1913
1880;09.10.2018;1659;709;1853
1881;11.05.2018;1333;1474;4534
1882;23.05.2015;1302;1873;666
1883;29.12.2018;924;1667;4131
1884;12.01.2020;3313;2061;3842
1885;28.01.2017;3044;2215;4805
1886;23.06.2015;1690;1404;2465
1887;17.02.2016;3390;628;1710
1888;01.04.2017;186;1933;1043
1889;10.11.2018;2026;2009;299
1890;09.11.2018;4086;1686;962
1891;27.01.2019;3130;1735;1352
1892;15.05.2016;4841;671;4084
1893;27.03.2020;4732;2293;12
1894;12.08.2018;2768;1379;4083
1895;08.12.2016;845;1748;4386
1896;02.11.2016;481;1592;3138
1897;30.06.2016;999;1612;3972
1898;18.10.2018;3956;881;4813
1899;25.05.2019;441;1272;2776
1900;19.11.2017;4175;1534;3334
1901;10.07.2017;4810;725;2575
1902;28.10.2019;3881;1317;490
1903;16.01.2020;4961;1909;4298
1904;18.08.2018;4805;2377;3729
1905;29.01.2019;2236;2351;912
1906;20.12.2015;2508;1943;3092
1907;17.01.2019;2210;513;4165
1908;30.01.2016;3912;647;82
1909;22.11.2019;1187;610;4733
1910;05.11.2016;4836;2498;1078
1911;18.03.2017;1606;1510;3732
1912;31.07.2019;435;983;3813
1913;16.06.2015;4572;825;83
1914;23.05.2015;2429;526;466
1915;07.01.2016;939;1956;2388
1916;23.11.2015;1124;1956;3269
1917;27.11.2015;3021;1021;394
1918;08.10.2015;4687;551;437
1919;06.07.2015;1850;1754;1639
1920;20.05.2017;4331;1020;1076
1921;25.03.2018;2608;1281;3272
1922;21.08.2019;1347;2324;281
1923;24.09.2017;103;1460;1117
1924;13.03.2019;127;1748;4854
1925;29.06.2016;3330;580;4036
1926;30.06.2015;4100;1005;346
1927;13.08.2017;651;1723;2848
1928;08.11.2017;2639;1213;3341
1929;06.08.2019;1193;1339;3142
1930;26.03.2020;539;1634;3790
1931;12.01.2020;3135;1273;37
1932;08.10.2017;1782;1322;4541
1933;26.11.2015;4299;1816;1811
1934;05.03.2017;4131;1747;4792
1935;03.09.2016;924;718;3074
1936;08.03.2017;4550;620;1125
1937;25.01.2018;3833;1423;4152
1938;07.04.2016;4404;667;4091
1939;15.04.2015;3313;1486;3203
1940;24.06.2017;1326;2205;625
1941;05.09.2017;2069;826;4921
1942;02.09.2015;842;2446;3995
1943;17.04.2016;2200;1040;1639
1944;01.05.2015;4064;1729;4294
1945;16.11.2018;3465;1325;1819
1946;28.10.2017;4858;1713;4488
1947;15.08.2015;423;641;1997
1948;18.06.2016;1415;1919;3244
1949;21.07.2018;4050;1814;51
1950;13.12.2018;4826;1450;2332
1951;10.12.2015;222;1037;4291
1952;26.12.2019;3554;1350;1479
1953;29.01.2017;3478;1956;3934
1954;06.05.2017;3566;2003;1447
1955;22.07.2016;1137;1101;3642
1956;29.09.2016;460;507;4343
1957;18.04.2016;1774;2241;920
1958;23.09.2015;4497;1725;4749
1959;25.07.2015;488;1067;735
1960;04.09.2016;4958;710;4586
1961;20.05.2017;1469;1165;3386
1962;08.04.2015;1390;769;4902
1963;20.01.2018;1245;1744;1458
1964;03.07.2016;274;595;1925
1965;29.12.2017;2645;1043;1645
1966;17.10.2017;3041;627;520
1967;19.08.2015;3627;2061;1320
1968;21.02.2017;381;2183;3276
1969;03.08.2018;835;2344;2775
1970;09.04.2015;3962;572;2432
1971;08.05.2015;1759;1506;2698
1972;05.04.2016;4435;1506;1911
1973;13.10.2015;976;647;3324
1974;10.12.2016;3180;964;4676
1975;30.08.2015;3811;1145;2614
1976;24.12.2018;2727;1359;1329
1977;06.07.2019;3844;993;3978
1978;18.05.2016;3247;1598;1688
1979;19.11.2016;1955;1271;3700
1980;07.06.2019;374;1972;295
1981;15.12.2016;2925;1143;4746
1982;12.11.2016;630;1539;2179
1983;23.07.2018;3805;2153;2386
1984;03.02.2018;3666;1343;2045
1985;11.01.2018;4652;818;3540
1986;13.06.2017;924;1706;2724
1987;12.08.2015;3856;659;2911
1988;10.09.2019;1809;1679;1410
1989;03.09.2019;4000;1333;4448
1990;05.04.2017;4286;749;4296
1991;13.04.2017;1492;1554;1637
1992;05.10.2016;1382;589;1775
1993;07.05.2019;4392;722;4788
1994;20.01.2019;2252;1735;1285
1995;06.11.2018;1592;650;4344
1996;15.08.2016;4718;546;4338
1997;15.02.2019;262;1735;984
1998;12.09.2016;3038;998;1862
1999;22.10.2019;4220;853;67
2000;17.06.2016;4286;2095;3306
2001;25.02.2019;1556;1797;1465
2002;10.11.2017;3677;1899;3704
2003;13.08.2017;1063;1668;1374
2004;09.07.2019;110;506;3290
2005;08.06.2016;2882;2269;4999
2006;17.01.2017;4597;887;785
2007;29.05.2019;4706;1913;678
2008;16.12.2015;1154;2149;1359
2009;02.05.2016;3596;1197;2181
2010;29.06.2019;3138;852;3024
2011;12.03.2019;3809;2381;4304
2012;02.01.2020;3091;1424;666
2013;04.03.2020;3985;2471;151
2014;08.07.2018;2449;1120;901
2015;11.07.2016;478;637;427
2016;04.04.2018;1066;1742;1093
2017;03.02.2020;465;1027;1972
2018;07.01.2019;3606;1537;298
2019;12.08.2015;4356;1450;3319
2020;18.05.2017;2058;760;3923
2021;10.06.2017;1450;2077;2844
2022;21.03.2017;2883;1375;3661
2023;06.08.2015;4487;1172;1833
2024;17.10.2019;4483;1597;2965
2025;07.03.2017;2460;528;3269
2026;28.09.2018;4441;1307;1874
2027;20.06.2015;816;693;1624
2028;14.02.2016;483;911;16
2029;02.02.2020;640;2349;964
2030;04.02.2018;555;2060;821
2031;01.01.2017;3226;1939;4767
2032;14.04.2017;3319;1960;3879
2033;14.05.2019;4327;868;1777
2034;22.07.2019;2203;570;45
2035;08.03.2019;3290;1500;4579
2036;24.07.2017;4939;1093;4683
2037;08.05.2019;2736;948;3366
2038;07.04.2019;4500;519;2292
2039;16.05.2017;1831;2363;119
2040;06.10.2019;3129;1346;2184
2041;23.12.2018;1767;1393;1585
2042;22.01.2020;3398;1777;3934
2043;20.09.2019;1264;2235;4124
2044;09.09.2015;3985;1865;1388
2045;30.11.2018;1475;1588;1733
2046;20.03.2019;2477;2304;876
2047;16.05.2018;350;557;373
2048;18.04.2015;3881;1593;780
2049;12.03.2018;2485;981;3448
2050;01.05.2015;968;1223;3826
2051;18.10.2019;1418;1893;1871
2052;05.03.2019;1920;1382;719
2053;16.02.2017;3308;2107;3684
2054;09.11.2019;1312;739;2790
2055;09.05.2017;2435;1225;4862
2056;14.11.2016;3008;989;3910
2057;29.01.2020;1456;1046;902
2058;22.03.2020;3767;2077;4733
2059;28.12.2019;4972;912;4202
2060;05.11.2015;4614;2333;1981
2061;14.05.2015;2612;1422;619
2062;13.08.2015;267;1767;2634
2063;30.07.2015;4237;1002;3901
2064;01.11.2016;3467;2317;2434
2065;24.08.2017;3106;1163;2822
2066;07.01.2020;1153;1507;4861
2067;14.09.2018;4687;563;3629
2068;01.02.2016;3747;702;1121
2069;24.03.2020;1722;1688;3150
2070;28.12.2016;1756;1537;852
2071;29.08.2015;1341;1003;4601
2072;11.07.2019;3853;506;2212
2073;21.01.2020;4835;960;2015
2074;16.12.2015;3631;2037;4989
2075;04.06.2019;1922;2124;284
2076;27.07.2016;2899;527;681
2077;24.03.2017;2513;1039;2172
2078;14.08.2017;911;2292;1392
2079;15.02.2018;2198;1530;176
2080;03.06.2015;3310;935;727
2081;05.06.2017;4530;2300;2019
2082;26.11.2015;2836;2498;2585
2083;27.07.2018;3246;1797;2284
2084;20.01.2017;769;2285;1568
2085;17.08.2019;1696;1507;2306
2086;16.08.2016;2148;1096;3918
2087;16.09.2018;4281;1947;706
2088;21.12.2019;4438;1500;172
2089;12.04.2017;1650;1251;1621
2090;08.09.2016;464;1596;2110
2091;08.09.2017;1300;2412;423
2092;20.08.2019;2533;2261;2149
2093;09.03.2020;912;840;820
2094;26.07.2015;4969;1180;957
2095;27.09.2019;3744;701;3088
2096;22.08.2018;3338;684;796
2097;28.01.2017;1284;2284;3571
2098;04.05.2016;993;1661;1268
2099;05.02.2018;3904;2467;4269
2100;20.07.2016;1816;800;2417
2101;10.12.2019;2467;2290;3908
2102;14.08.2016;4096;637;3830
2103;26.03.2020;3284;529;3634
2104;02.06.2019;2123;1831;1860
2105;21.09.2018;2851;2084;4560
2106;05.06.2016;3781;2041;3107
2107;21.05.2015;529;1556;885
2108;28.11.2016;449;2253;3074
2109;07.08.2015;1509;2209;4544
2110;16.04.2019;1920;1599;4398
2111;18.02.2016;303;2426;3366
2112;30.07.2017;3421;1961;2701
2113;10.11.2016;1546;1564;1927
2114;24.12.2015;463;704;1291
2115;01.10.2016;1725;1272;1823
2116;27.05.2015;1767;1403;3889
2117;31.10.2016;1154;674;3871
2118;29.07.2016;1820;1253;562
2119;02.08.2017;3149;606;1979
2120;18.01.2018;3627;2300;2182
2121;05.03.2020;4951;1889;3961
2122;25.01.2017;4281;1032;973
2123;14.08.2018;4190;676;3825
2124;11.10.2019;1545;2458;2673
2125;05.05.2019;1812;1938;2753
2126;30.07.2017;4755;1682;3891
2127;04.10.2016;1443;2235;2765
2128;15.03.2017;3315;1051;3736
2129;18.01.2016;1568;974;3645
2130;15.07.2019;4267;720;3306
2131;26.04.2015;4735;1601;4516
2132;07.01.2016;4736;1368;4156
2133;23.11.2016;2844;730;4767
2134;02.03.2016;2149;1882;266
2135;21.01.2016;784;524;1100
2136;06.07.2017;4475;1462;2707
2137;22.04.2018;2959;1000;3105
2138;22.05.2018;2529;1812;4458
2139;28.09.2018;1450;2257;3955
2140;10.08.2018;243;1829;362
2141;21.06.2016;3998;774;3811
2142;20.11.2015;3339;1604;1072
2143;30.09.2019;3253;958;2668
2144;30.09.2016;2678;1859;719
2145;14.11.2015;2050;846;2905
2146;18.09.2015;4163;1876;61
2147;16.11.2016;3858;1853;2360
2148;13.09.2016;3873;2128;4697
2149;08.01.2016;4407;1813;400
2150;02.12.2015;4409;1143;2948
2151;07.01.2016;1250;1686;1848
2152;29.06.2019;4093;2476;3849
2153;05.10.2018;2426;2193;1435
2154;10.05.2015;814;1804;2008
2155;20.08.2017;3485;1465;165
2156;14.02.2020;2093;1841;1458
2157;21.01.2019;2695;785;3314
2158;31.10.2015;4087;517;807
2159;23.04.2017;4799;1525;4529
2160;12.05.2015;150;604;3897
2161;11.12.2016;3550;504;4235
2162;08.02.2019;3543;1130;155
2163;17.01.2018;446;640;2778
2164;29.07.2015;4528;1244;1593
2165;11.08.2016;4144;2249;101
2166;25.04.2018;1052;1943;3598
2167;18.12.2019;399;1791;4164
2168;16.05.2015;1918;2009;178
2169;23.05.2019;392;656;2849
2170;12.10.2016;427;1563;1896
2171;16.01.2017;473;1843;1626
2172;06.04.2017;91;1401;4233
2173;05.08.2016;1155;659;171
2174;12.01.2020;101;1443;1732
2175;14.05.2016;2033;1555;1147
2176;12.06.2019;482;2496;4981
2177;15.11.2017;147;723;702
2178;06.10.2019;841;936;1684
2179;11.12.2018;4668;1139;1914
2180;20.07.2016;4292;681;3222
2181;13.12.2017;4153;1082;244
2182;06.12.2019;78;2158;1430
2183;07.03.2020;3843;774;755
2184;22.12.2015;4034;1914;687
2185;01.07.2016;1304;1259;2540
2186;09.07.2017;2186;1290;1726
2187;05.05.2019;2183;1821;3212
2188;16.08.2019;3197;1566;4513
2189;31.05.2018;2658;1968;823
2190;22.05.2019;3175;2442;4620
2191;31.08.2017;3157;1473;3804
2192;08.01.2016;754;1548;3376
2193;21.12.2019;1040;589;3853
2194;22.05.2016;1644;891;867
2195;22.10.2019;3147;1720;2175
2196;27.06.2017;2730;1404;1676
2197;26.08.2018;1183;2109;2770
2198;21.03.2019;1147;1929;2362
2199;03.10.2015;4667;2173;2450
2200;18.01.2018;1137;982;3801
2201;29.01.2018;692;2378;1152
2202;27.01.2016;1990;2448;3980
2203;08.08.2017;3533;1756;2274
2204;07.04.2018;4561;2345;2904
2205;15.06.2018;4719;2164;2929
2206;04.03.2016;3789;2352;2562
2207;24.02.2019;3615;553;4658
2208;10.07.2015;3055;1571;4444
2209;19.01.2019;1125;932;4306
2210;06.12.2015;4914;1503;3663
2211;28.05.2019;1766;1658;2572
2212;24.01.2020;473;1784;4200
2213;21.08.2019;2177;1012;2843
2214;05.10.2018;1859;1076;289
2215;29.12.2017;2109;861;4611
2216;26.12.2017;2039;1232;1233
2217;22.11.2016;3100;785;4597
2218;27.04.2019;4482;2322;2056
2219;06.04.2016;1295;2179;3868
2220;12.05.2017;2024;1987;3534
2221;01.12.2016;2008;1375;4853
2222;24.03.2019;1231;956;3925
2223;28.05.2015;57;1181;972
2224;16.02.2019;2762;666;2596
2225;13.05.2015;950;1743;2247
2226;30.11.2016;3566;1411;1848
2227;21.09.2017;4983;2472;1862
2228;22.08.2019;1416;1027;4716
2229;18.01.2017;1961;1214;2589
2230;15.10.2018;4669;847;215
2231;18.07.2018;527;2067;1601
2232;06.09.2017;1008;2259;2974
2233;22.12.2017;4250;581;4000
2234;12.01.2019;4598;919;2374
2235;18.07.2018;718;2235;4809
2236;15.03.2016;1534;868;1612
2237;19.11.2015;2564;1072;420
2238;24.12.2019;3145;1008;4845
2239;08.08.2016;159;2368;1377
2240;24.03.2020;4169;2208;770
2241;13.12.2018;663;1054;2578
2242;07.06.2017;3935;1879;2517
2243;25.01.2017;136;2247;2220
2244;18.06.2019;3277;1906;1420
2245;12.09.2016;2996;1963;1939
2246;02.09.2015;2211;795;3385
2247;01.03.2016;4470;1576;3584
2248;15.09.2019;1831;925;855
2249;14.08.2015;1295;1062;3202
2250;12.02.2016;3939;1436;16
2251;26.03.2019;4539;1066;4916
2252;09.07.2016;532;1661;4185
2253;07.10.2015;595;2172;1070
2254;13.10.2017;4978;657;2457
2255;29.10.2019;1049;1411;3655
2256;14.05.2015;3326;1529;2669
2257;15.11.2015;1740;1045;2875
2258;19.01.2016;1451;2391;4737
2259;01.01.2020;3940;990;1461
2260;09.06.2015;3241;1455;1296
2261;06.01.2020;1637;1372;1463
2262;01.09.2019;1324;1075;1450
2263;27.11.2018;1394;1851;793
2264;28.08.2016;1251;1599;182
2265;22.06.2018;2535;536;2881
2266;26.08.2015;570;1420;4880
2267;19.09.2018;3249;1538;2897
2268;16.09.2015;4444;2013;3219
2269;27.10.2018;2784;1964;2312
2270;16.02.2018;4383;2168;4388
2271;12.01.2018;3528;1952;1851
2272;15.02.2017;2455;546;2177
2273;23.02.2016;1515;1480;3868
2274;01.12.2015;1395;1950;4672
2275;02.09.2017;1422;1356;617
2276;30.01.2016;2560;2159;3447
2277;02.05.2016;2897;590;3011
2278;15.07.2015;7;1703;4683
2279;10.09.2018;4999;1618;4485
2280;29.08.2017;2812;2096;2648
2281;19.04.2019;3714;755;3099
2282;24.01.2017;4906;1903;4517
2283;06.01.2018;3785;1873;3345
2284;05.05.2018;2922;1147;4662
2285;25.11.2018;3615;788;3335
2286;11.10.2019;74;2117;4162
2287;18.12.2016;4704;1545;4025
2288;09.02.2017;2839;2424;3626
2289;23.10.2018;1351;1425;2779
2290;13.01.2016;277;1705;4636
2291;06.07.2019;405;1402;4067
2292;15.02.2016;856;2206;4007
2293;10.09.2015;2554;2108;449
2294;21.04.2015;1804;621;259
2295;21.12.2016;4196;1146;71
2296;29.08.2016;3152;677;201
2297;26.12.2017;4609;1697;3
2298;20.10.2015;3297;1192;763
2299;12.09.2018;160;1374;4970
2300;03.08.2016;2267;1030;1604
2301;13.12.2018;4828;768;2361
2302;24.08.2015;1681;2175;4081
2303;30.03.2015;4433;2252;998
2304;29.02.2020;2370;1943;4457
2305;22.01.2018;3336;2457;3978
2306;01.08.2015;3460;656;2354
2307;04.10.2017;1347;2468;4832
2308;01.05.2017;1940;706;4753
2309;28.11.2017;3535;1746;215
2310;31.01.2020;1047;596;3016
2311;07.06.2015;3293;1096;4386
2312;18.02.2016;4836;1484;3439
2313;04.09.2017;1242;643;4435
2314;08.06.2019;4752;518;4274
2315;06.04.2016;2031;1837;2223
2316;13.08.2018;1526;2261;4349
2317;14.07.2019;3856;1177;870
2318;15.07.2019;499;1358;1173
2319;11.03.2020;749;913;4198
2320;05.07.2017;4476;1349;808
2321;06.12.2016;4757;917;2105
2322;13.03.2020;2285;1298;2688
2323;31.05.2017;2021;1267;2408
2324;15.05.2018;3162;2489;1871
2325;18.03.2020;3918;1019;4464
2326;03.12.2019;1976;1604;1729
2327;08.03.2018;1087;1829;2790
2328;12.05.2015;3510;1933;3250
2329;22.05.2019;2851;1047;552
2330;23.01.2020;1435;1161;785
2331;21.12.2015;2879;2014;3315
2332;24.09.2017;348;897;3169
2333;29.06.2016;3779;1297;924
2334;13.12.2019;2408;1216;834
2335;10.01.2017;2978;2239;4247
2336;29.03.2019;958;907;2792
2337;13.12.2018;2506;1288;827
2338;08.05.2019;3044;976;3665
2339;13.05.2015;4924;788;2906
2340;16.06.2019;1393;1489;2395
