2329;From Rio;13.41;15.41;1;1;0;24 oz;1;5;12
2330;Just pure notes of spice;25.9;34.9;1;0;1;1 lb;2;2;9
2331;From Rio;10.75;16.75;1;0;1;single;3;5;13
2332;From Rio;10.76;19.76;0;1;0;24 oz;3;7;18
2333;From Rio;20.88;23.88;0;1;0;8 oz;4;4;8
2334;Flakey and buttery;23.1;32.1;0;1;1;single;3;3;31
2335;Crunch!;24.22;34.22;1;1;1;16 oz;3;2;30
2336;Little bit of spice;7.79;11.79;1;0;1;16 oz;4;2;16
2337;Little bit of spice;5.39;12.39;0;0;0;16 oz;2;2;25
2338;From Rio;11.16;20.16;0;0;0;1 lb;2;3;17
2339;From Rio;29.81;35.81;0;1;0;1 lb;5;2;15
2340;Just pure notes of spice;7.63;16.63;0;0;0;1 lb;3;1;5
2341;Crunch!;28.35;32.35;0;1;0;24 oz;4;4;9
2342;Just pure notes of spice;12.43;22.43;0;1;0;single;4;6;29
2343;Just pure notes of spice;7.83;9.83;1;1;1;1 lb;3;4;15
2344;Little bit of spice;19.1;22.1;1;1;1;8 oz;4;2;30
2345;Just pure notes of spice;29.17;35.17;0;0;1;24 oz;1;1;1
2346;Crunch!;5.46;15.46;1;0;1;8 oz;3;6;4
2347;Just pure notes of spice;13.75;23.75;1;1;0;single;5;1;10
2348;Flakey and buttery;5.9;7.9;1;1;0;24 oz;5;1;24
2349;Crunch!;9.64;16.64;1;1;0;1 lb;4;9;5
2350;Just pure notes of spice;9.57;15.57;1;0;0;8 oz;5;8;31
2351;From Rio;18.18;26.18;0;0;1;24 oz;1;3;7
2352;Flakey and buttery;14.16;20.16;0;1;0;24 oz;1;3;3
2353;Little bit of spice;13.45;15.45;0;1;1;24 oz;3;1;12
2354;Crunch!;11.59;14.59;0;0;0;1 lb;3;6;4
2355;From Rio;6.52;10.52;1;0;0;24 oz;1;6;27
2356;Just pure notes of spice;22.32;26.32;1;0;0;24 oz;3;9;15
2357;Just pure notes of spice;11.83;19.83;0;1;0;1 lb;1;6;16
2358;From Rio;20.11;23.11;0;0;1;1 lb;5;4;1
2359;Crunch!;10.9;18.9;0;1;0;1 lb;1;1;4
2360;Flakey and buttery;6.42;14.42;0;0;0;8 oz;3;4;18
2361;Little bit of spice;24.14;27.14;1;1;0;1 lb;5;1;11
2362;Crunch!;20.93;27.93;1;0;0;8 oz;3;5;22
2363;Just pure notes of spice;7.12;12.12;0;1;1;single;4;7;20
2364;Just pure notes of spice;23.26;27.26;1;1;0;single;2;8;4
2365;Flakey and buttery;23.02;29.02;0;1;0;24 oz;4;7;9
2366;Little bit of spice;24.67;32.67;0;0;1;1 lb;5;1;7
2367;Little bit of spice;27.52;35.52;0;1;1;16 oz;5;8;24
2368;Little bit of spice;17.42;21.42;1;1;0;16 oz;5;7;9
2369;Little bit of spice;7.55;17.55;0;1;0;single;3;7;4
2370;Just pure notes of spice;14.15;23.15;0;0;0;24 oz;1;6;11
2371;Just pure notes of spice;21.67;24.67;1;0;1;24 oz;4;4;26
2372;Little bit of spice;22.99;30.99;0;1;0;1 lb;5;2;7
2373;Crunch!;6.85;12.85;1;1;1;24 oz;5;4;5
2374;From Rio;29.5;34.5;1;0;0;1 lb;1;9;4
2375;From Rio;15.97;19.97;0;0;0;8 oz;1;1;9
2376;Little bit of spice;18.23;21.23;1;1;1;1 lb;2;3;14
2377;Little bit of spice;11.87;18.87;0;0;1;8 oz;1;7;12
2378;From Rio;21.39;27.39;1;1;1;24 oz;3;9;20
2379;Flakey and buttery;29.57;36.57;0;0;0;1 lb;2;3;14
2380;Little bit of spice;23.45;31.45;0;1;0;8 oz;1;3;25
2381;Flakey and buttery;24.39;26.39;0;0;1;8 oz;1;9;31
2382;Little bit of spice;24.35;29.35;0;1;1;24 oz;5;7;29
2383;From Rio;27.07;32.07;1;1;0;1 lb;4;3;17
2384;Flakey and buttery;20.16;30.16;0;0;0;single;2;8;17
2385;Flakey and buttery;11.69;21.69;1;0;0;24 oz;5;1;14
2386;Little bit of spice;21.69;23.69;1;0;0;single;2;1;7
2387;Flakey and buttery;20.67;24.67;1;1;1;1 lb;3;8;11
2388;From Rio;16.78;24.78;1;0;1;1 lb;4;2;30
2389;Crunch!;16.73;19.73;1;0;1;8 oz;2;2;10
2390;Flakey and buttery;24.54;33.54;0;0;0;24 oz;3;3;3
2391;Just pure notes of spice;29.26;35.26;1;1;0;1 lb;1;2;27
2392;Crunch!;16.12;25.12;1;1;1;1 lb;5;6;24
2393;From Rio;29.48;36.48;1;1;0;16 oz;3;9;22
2394;Flakey and buttery;5.19;10.19;1;1;0;16 oz;2;1;1
2395;From Rio;27.12;34.12;0;1;0;16 oz;1;9;30
2396;Just pure notes of spice;14.53;21.53;1;1;0;24 oz;4;6;17
2397;Crunch!;16.73;26.73;1;1;1;single;5;7;23
2398;Just pure notes of spice;14.34;17.34;0;1;1;single;3;2;6
2399;Flakey and buttery;7.6;13.6;0;0;0;16 oz;2;6;6
2400;Flakey and buttery;25.55;30.55;1;0;1;16 oz;2;9;16
2401;Little bit of spice;16.03;22.03;1;1;0;single;4;5;15
2402;Just pure notes of spice;6.39;8.39;1;0;1;24 oz;4;7;1
2403;Crunch!;20.58;29.58;0;0;1;single;1;1;28
2404;Flakey and buttery;9.92;14.92;0;1;0;16 oz;1;4;22
2405;From Rio;21.54;31.54;0;0;0;single;5;2;14
2406;From Rio;12.07;20.07;1;1;0;8 oz;3;5;15
2407;Just pure notes of spice;14.13;16.13;1;1;1;24 oz;4;5;27
2408;Crunch!;28.24;36.24;1;1;1;24 oz;3;5;12
2409;Little bit of spice;19.58;24.58;1;0;1;8 oz;1;6;31
2410;From Rio;27.95;33.95;1;1;1;single;2;3;9
2411;Crunch!;12.18;16.18;1;0;1;1 lb;4;5;3
2412;Flakey and buttery;28.87;31.87;0;1;1;single;1;5;12
2413;Flakey and buttery;28.79;30.79;1;0;1;single;2;1;21
2414;Flakey and buttery;6.05;14.05;0;0;0;16 oz;4;1;4
2415;Just pure notes of spice;20.23;23.23;0;1;0;8 oz;2;3;10
2416;Flakey and buttery;23.59;25.59;0;1;0;16 oz;1;3;26
2417;Just pure notes of spice;28.51;38.51;1;1;1;24 oz;1;9;23
2418;Flakey and buttery;16.32;26.32;1;0;0;8 oz;3;4;22
2419;From Rio;13.81;18.81;1;1;0;8 oz;1;4;31
2420;From Rio;10.08;18.08;1;0;0;1 lb;2;1;13
2421;Crunch!;6.98;12.98;1;0;1;24 oz;5;7;11
2422;Flakey and buttery;8.1;11.1;0;1;1;24 oz;4;5;16
2423;Just pure notes of spice;18.85;26.85;1;0;1;single;3;8;28
2424;Crunch!;10.63;17.63;1;1;0;16 oz;5;4;16
2425;Crunch!;15.48;23.48;1;0;1;16 oz;3;8;2
2426;Little bit of spice;8.81;15.81;1;0;0;24 oz;3;6;8
2427;Little bit of spice;7.55;16.55;1;1;1;24 oz;2;8;10
2428;Little bit of spice;16.49;21.49;1;1;0;16 oz;4;6;6
2429;Just pure notes of spice;26.15;30.15;0;1;1;16 oz;3;2;30
2430;Little bit of spice;25.68;34.68;0;0;1;24 oz;3;8;1
2431;From Rio;15.06;17.06;0;1;0;single;5;7;30
2432;Flakey and buttery;27.09;34.09;0;1;1;single;4;1;15
2433;From Rio;8.94;11.94;0;1;0;1 lb;2;2;22
2434;Crunch!;29.76;38.76;0;1;1;single;1;9;28
2435;From Rio;19.22;21.22;1;0;1;16 oz;3;8;30
2436;Crunch!;27.7;30.7;0;1;0;8 oz;3;3;2
2437;Little bit of spice;9.92;15.92;1;0;1;8 oz;5;9;27
2438;Crunch!;18.47;22.47;0;0;0;1 lb;5;6;12
2439;Crunch!;28.08;38.08;0;0;1;8 oz;2;4;26
2440;Crunch!;14.09;23.09;0;0;1;1 lb;1;4;18
2441;Little bit of spice;23.28;27.28;1;0;0;16 oz;3;8;27
2442;Flakey and buttery;23.57;29.57;0;1;0;8 oz;3;5;11
2443;Flakey and buttery;13.15;18.15;0;0;0;8 oz;4;1;23
2444;Flakey and buttery;10.53;14.53;0;0;0;8 oz;1;2;6
2445;Flakey and buttery;25.32;31.32;0;1;0;24 oz;3;9;5
2446;Crunch!;22.48;31.48;1;0;0;24 oz;1;9;1
2447;From Rio;13.74;16.74;0;1;1;24 oz;4;3;8
2448;Just pure notes of spice;21.73;31.73;0;1;0;16 oz;5;7;18
2449;From Rio;25.06;29.06;0;0;1;24 oz;1;7;26
2450;Crunch!;8.9;11.9;0;0;1;1 lb;4;4;23
2451;Just pure notes of spice;6.61;11.61;1;1;1;1 lb;4;9;16
2452;Little bit of spice;14.87;22.87;0;0;1;single;4;6;26
2453;Flakey and buttery;18.29;26.29;0;1;1;24 oz;2;1;28
2454;Just pure notes of spice;22.76;31.76;1;0;1;1 lb;2;4;28
2455;Crunch!;29.49;37.49;1;0;1;16 oz;3;6;3
2456;Little bit of spice;15.83;23.83;0;1;0;1 lb;2;8;13
2457;Crunch!;8.03;15.03;1;0;1;1 lb;4;6;27
2458;Little bit of spice;21.23;28.23;1;0;1;single;2;9;8
2459;Just pure notes of spice;8.82;17.82;1;1;1;8 oz;3;1;10
2460;Just pure notes of spice;15.56;24.56;1;0;0;16 oz;3;6;31
2461;Little bit of spice;7.67;11.67;1;0;0;single;3;7;12
2462;Flakey and buttery;22.59;28.59;0;0;0;1 lb;3;7;10
2463;From Rio;24.86;31.86;0;0;0;16 oz;4;5;7
2464;Little bit of spice;20.34;22.34;1;1;1;24 oz;4;8;13
2465;Crunch!;12.17;15.17;0;1;0;24 oz;4;2;4
2466;Crunch!;7.62;13.62;0;1;0;single;4;6;24
2467;From Rio;19.97;24.97;0;0;1;24 oz;5;2;11
2468;From Rio;7.93;14.93;0;0;0;single;2;1;14
2469;Crunch!;29.56;33.56;1;1;0;8 oz;3;7;9
2470;Flakey and buttery;24.08;30.08;1;0;1;single;1;5;27
2471;Little bit of spice;21.8;25.8;0;1;0;8 oz;1;8;11
2472;Little bit of spice;14.36;24.36;0;0;0;single;2;8;18
2473;Just pure notes of spice;23.68;27.68;1;1;1;24 oz;4;2;4
2474;Crunch!;9.04;19.04;0;0;1;16 oz;1;9;22
2475;From Rio;16.15;22.15;1;0;0;16 oz;1;2;23
2476;Just pure notes of spice;20.51;29.51;1;0;1;16 oz;4;3;8
2477;Flakey and buttery;28.12;34.12;1;0;0;1 lb;1;5;1
2478;Crunch!;27.88;30.88;0;1;1;single;4;4;17
2479;From Rio;14.96;17.96;0;1;0;16 oz;3;7;21
2480;Crunch!;15.85;20.85;1;0;1;16 oz;3;8;15
2481;From Rio;19.47;22.47;0;1;1;8 oz;3;1;14
2482;Little bit of spice;26.41;28.41;1;1;1;24 oz;4;5;6
2483;Little bit of spice;29.46;35.46;0;0;1;24 oz;5;8;28
2484;Just pure notes of spice;5.03;11.03;1;0;1;single;4;7;20
2485;Little bit of spice;23.65;28.65;0;0;0;1 lb;1;9;2
2486;Crunch!;27.71;29.71;1;0;0;16 oz;5;7;15
2487;Flakey and buttery;12.95;17.95;0;0;0;24 oz;3;4;13
2488;Crunch!;12.88;16.88;0;1;0;16 oz;1;8;15
2489;Just pure notes of spice;19.09;23.09;1;1;1;16 oz;1;5;5
2490;Just pure notes of spice;5.99;10.99;0;0;0;16 oz;3;4;16
2491;Just pure notes of spice;16.58;22.58;1;1;1;16 oz;4;7;15
2492;Flakey and buttery;23.17;28.17;1;1;1;single;3;7;31
2493;Just pure notes of spice;23.01;31.01;0;0;0;16 oz;1;8;12
2494;From Rio;17.85;26.85;0;0;1;24 oz;4;9;16
2495;Little bit of spice;27.14;36.14;0;1;1;16 oz;1;5;23
2496;Little bit of spice;24.38;29.38;1;1;0;single;2;6;18
2497;Little bit of spice;24.55;34.55;1;0;1;8 oz;1;9;23
2498;Crunch!;26.61;31.61;0;1;0;8 oz;5;9;2
2499;Crunch!;17.96;27.96;0;1;1;24 oz;4;7;15
2500;From Rio;19.14;28.14;1;1;0;single;3;2;26
2501;Just pure notes of spice;25.0;32.0;0;1;0;16 oz;2;6;31
2502;From Rio;10.06;18.06;1;0;1;single;2;5;12
2503;Just pure notes of spice;28.41;30.41;0;0;1;single;5;4;30
2504;Crunch!;16.23;24.23;1;1;1;single;5;5;4
2505;Flakey and buttery;7.61;9.61;0;0;0;8 oz;2;9;11
2506;From Rio;12.82;19.82;1;0;1;16 oz;2;3;25
2507;From Rio;25.77;27.77;1;0;0;single;1;7;20
2508;Just pure notes of spice;24.11;33.11;1;1;0;1 lb;3;8;4
2509;Flakey and buttery;15.42;25.42;0;1;0;single;2;3;21
2510;From Rio;15.54;21.54;1;0;0;16 oz;1;6;19
2511;Just pure notes of spice;12.27;16.27;0;1;0;single;4;4;14
2512;From Rio;15.59;24.59;1;1;0;single;2;2;23
2513;Just pure notes of spice;10.77;15.77;1;0;0;8 oz;3;1;17
2514;Crunch!;27.35;37.35;1;0;1;single;3;3;23
2515;Little bit of spice;26.19;35.19;1;0;0;16 oz;3;8;16
2516;Just pure notes of spice;8.74;17.74;0;0;1;single;5;1;8
2517;Little bit of spice;17.12;23.12;1;1;0;single;2;4;24
2518;Little bit of spice;11.16;18.16;1;0;1;single;3;1;30
2519;Just pure notes of spice;18.55;22.55;0;0;1;1 lb;2;4;21
2520;Crunch!;20.51;30.51;1;1;0;1 lb;2;4;29
2521;Crunch!;14.3;21.3;1;1;0;8 oz;1;7;30
2522;From Rio;24.57;30.57;0;0;1;1 lb;5;9;23
2523;From Rio;7.13;12.13;0;1;0;1 lb;3;3;28
2524;Just pure notes of spice;29.4;31.4;1;0;1;16 oz;5;7;29
2525;Flakey and buttery;16.26;18.26;1;1;0;1 lb;2;1;27
2526;From Rio;18.61;28.61;1;1;0;16 oz;5;4;10
2527;Little bit of spice;29.71;32.71;0;0;0;single;4;5;17
2528;Just pure notes of spice;12.2;16.2;0;0;1;16 oz;1;8;11
2529;From Rio;27.07;33.07;1;0;0;single;5;2;15
2530;From Rio;18.12;27.12;1;1;0;8 oz;2;9;12
2531;From Rio;30.0;36.0;0;0;0;1 lb;2;1;29
2532;Crunch!;23.02;29.02;1;1;1;8 oz;4;7;1
2533;From Rio;7.36;11.36;1;1;0;1 lb;2;7;23
2534;Just pure notes of spice;14.41;18.41;0;0;1;1 lb;1;8;14
2535;Just pure notes of spice;25.98;32.98;1;0;1;16 oz;2;9;30
2536;Just pure notes of spice;13.0;19.0;1;1;0;16 oz;1;2;26
2537;Just pure notes of spice;11.17;20.17;0;0;1;single;5;9;11
2538;Crunch!;14.58;21.58;0;0;1;16 oz;2;7;17
2539;Flakey and buttery;7.69;10.69;1;1;0;8 oz;3;6;18
2540;Little bit of spice;12.05;19.05;1;0;1;24 oz;2;3;23
2541;From Rio;22.79;27.79;0;0;0;single;5;5;5
2542;Crunch!;15.05;23.05;1;1;1;single;1;4;22
2543;From Rio;28.39;33.39;1;0;0;single;3;9;3
2544;Little bit of spice;8.83;14.83;1;0;0;1 lb;2;9;1
2545;Flakey and buttery;12.55;17.55;0;1;0;1 lb;4;8;30
2546;Crunch!;17.35;19.35;1;1;0;24 oz;1;8;18
2547;Little bit of spice;10.94;13.94;0;1;0;1 lb;1;1;3
2548;Crunch!;28.71;35.71;1;1;1;8 oz;5;1;19
2549;Little bit of spice;16.73;19.73;0;0;1;1 lb;3;8;11
2550;Little bit of spice;16.56;23.56;1;1;1;1 lb;1;1;1
2551;From Rio;18.63;23.63;1;1;1;16 oz;2;5;4
2552;Just pure notes of spice;5.15;10.15;0;1;0;single;1;1;17
2553;From Rio;5.31;12.31;1;0;1;1 lb;5;7;4
2554;Little bit of spice;10.59;13.59;1;1;1;16 oz;2;7;29
2555;Just pure notes of spice;10.92;12.92;1;0;0;single;4;3;28
2556;Little bit of spice;26.55;34.55;1;0;0;8 oz;5;2;25
2557;Little bit of spice;28.43;32.43;1;0;0;single;1;8;8
2558;Flakey and buttery;26.78;34.78;0;1;0;16 oz;1;3;19
2559;Crunch!;9.87;19.87;0;1;0;8 oz;2;9;8
2560;From Rio;6.04;8.04;1;1;0;24 oz;2;5;1
2561;From Rio;24.1;30.1;1;1;1;8 oz;4;1;18
2562;From Rio;9.7;12.7;0;1;0;1 lb;1;3;26
2563;From Rio;15.01;22.01;1;1;1;24 oz;4;3;11
2564;Just pure notes of spice;9.19;16.19;1;0;0;single;1;4;17
2565;Little bit of spice;6.83;11.83;1;1;0;single;2;5;21
2566;Little bit of spice;25.12;28.12;1;1;0;single;2;3;28
2567;Crunch!;10.36;13.36;0;1;1;1 lb;3;8;25
2568;Crunch!;15.43;25.43;0;1;0;single;1;8;11
2569;Flakey and buttery;27.12;32.12;1;0;1;8 oz;4;3;13
2570;Just pure notes of spice;11.29;17.29;0;1;0;1 lb;5;9;6
2571;From Rio;29.26;35.26;0;1;1;1 lb;4;2;22
2572;Flakey and buttery;20.81;23.81;1;1;0;1 lb;3;6;24
2573;Little bit of spice;17.59;24.59;1;0;1;single;1;5;31
2574;Crunch!;9.99;12.99;1;0;1;8 oz;4;1;10
2575;From Rio;27.98;37.98;1;0;0;single;4;2;28
2576;Flakey and buttery;22.05;31.05;1;0;1;8 oz;1;7;13
2577;From Rio;22.43;27.43;1;0;0;24 oz;3;5;17
2578;Crunch!;11.65;20.65;0;0;1;single;1;2;11
2579;Crunch!;5.98;15.98;0;0;1;1 lb;4;1;11
2580;Little bit of spice;12.25;21.25;0;0;0;1 lb;5;4;27
2581;Flakey and buttery;7.3;11.3;0;0;1;single;3;2;18
2582;Flakey and buttery;9.34;14.34;1;1;1;8 oz;4;7;5
2583;Little bit of spice;18.96;20.96;0;1;0;single;2;3;2
2584;Little bit of spice;9.23;19.23;1;0;1;single;2;3;26
2585;Little bit of spice;9.36;12.36;0;0;1;single;1;9;18
2586;Crunch!;18.87;24.87;0;1;0;1 lb;5;3;14
2587;Little bit of spice;13.7;18.7;1;0;1;single;5;3;21
2588;Crunch!;13.65;20.65;1;0;1;single;4;3;20
2589;Flakey and buttery;19.38;26.38;1;0;1;16 oz;2;7;16
2590;From Rio;15.62;20.62;1;0;1;24 oz;3;7;31
2591;Crunch!;20.95;25.95;1;1;1;8 oz;2;1;1
2592;From Rio;10.52;14.52;1;1;1;8 oz;5;9;29
2593;Crunch!;17.11;19.11;1;1;0;1 lb;4;2;18
2594;Little bit of spice;16.99;24.99;0;1;0;16 oz;1;8;12
2595;Crunch!;27.11;33.11;1;0;0;16 oz;3;6;22
2596;Just pure notes of spice;8.74;13.74;1;0;0;24 oz;2;8;16
2597;From Rio;25.93;35.93;1;0;0;24 oz;2;5;31
2598;Flakey and buttery;7.61;14.61;0;0;1;8 oz;5;3;13
2599;Crunch!;27.44;31.44;0;0;0;single;1;9;27
2600;Little bit of spice;24.02;31.02;0;0;1;16 oz;2;3;17
2601;Crunch!;5.71;14.71;1;1;0;24 oz;4;7;20
2602;Just pure notes of spice;7.1;16.1;1;1;0;8 oz;1;2;4
2603;Flakey and buttery;28.99;33.99;1;0;0;16 oz;5;6;22
2604;Flakey and buttery;6.94;14.94;1;0;1;24 oz;2;5;6
2605;Flakey and buttery;18.6;24.6;1;0;0;single;4;7;23
2606;Little bit of spice;26.51;33.51;0;0;1;16 oz;4;1;26
2607;Crunch!;16.13;18.13;0;0;1;16 oz;3;3;9
2608;Little bit of spice;13.45;20.45;0;0;1;single;4;8;30
2609;Flakey and buttery;19.16;24.16;0;1;0;1 lb;5;3;23
2610;From Rio;9.26;12.26;0;0;1;24 oz;3;9;26
2611;Crunch!;11.17;17.17;1;1;1;1 lb;4;3;15
2612;Flakey and buttery;16.15;19.15;0;1;0;8 oz;2;4;20
2613;Little bit of spice;17.55;19.55;1;1;0;1 lb;4;9;9
2614;Little bit of spice;8.96;18.96;1;0;0;single;2;2;28
2615;Little bit of spice;11.57;13.57;0;0;1;8 oz;4;9;16
2616;Flakey and buttery;18.79;20.79;0;1;1;single;1;5;21
2617;Just pure notes of spice;22.14;24.14;1;0;1;16 oz;1;5;22
2618;Crunch!;26.83;28.83;0;1;0;single;3;3;26
2619;Just pure notes of spice;6.05;16.05;1;0;0;24 oz;1;3;15
2620;Little bit of spice;7.63;14.63;0;0;1;single;2;8;13
2621;Just pure notes of spice;8.42;13.42;1;0;1;24 oz;1;5;3
2622;Just pure notes of spice;25.89;34.89;0;1;1;1 lb;5;5;1
2623;From Rio;10.67;17.67;0;0;0;1 lb;3;8;5
2624;From Rio;12.74;14.74;1;1;0;single;4;2;12
2625;Just pure notes of spice;7.16;17.16;1;1;1;16 oz;2;2;8
2626;Little bit of spice;13.73;19.73;1;0;0;24 oz;3;3;5
2627;Just pure notes of spice;23.86;32.86;0;0;1;8 oz;5;9;14
2628;Crunch!;7.3;11.3;1;1;1;1 lb;3;4;15
2629;Flakey and buttery;6.1;13.1;1;1;1;24 oz;5;3;23
2630;Flakey and buttery;25.14;28.14;1;0;0;1 lb;5;4;7
2631;Just pure notes of spice;28.69;34.69;1;0;0;8 oz;4;8;23
2632;Just pure notes of spice;22.16;31.16;1;1;0;single;5;1;25
2633;From Rio;9.54;16.54;0;0;0;single;2;5;26
2634;Just pure notes of spice;22.55;32.55;1;0;1;single;3;2;6
2635;From Rio;8.51;15.51;0;1;0;1 lb;2;6;24
2636;Crunch!;10.36;18.36;1;1;0;16 oz;2;4;26
2637;From Rio;23.22;27.22;1;1;1;1 lb;4;3;6
2638;Just pure notes of spice;24.59;32.59;0;0;1;16 oz;4;1;9
2639;Little bit of spice;25.57;32.57;0;0;1;24 oz;2;8;10
2640;Little bit of spice;22.74;27.74;1;0;0;single;4;4;5
2641;Just pure notes of spice;16.72;22.72;0;0;0;8 oz;4;2;4
2642;From Rio;24.06;30.06;1;0;1;8 oz;5;3;6
2643;From Rio;10.23;14.23;1;1;1;1 lb;3;8;2
2644;Just pure notes of spice;6.88;16.88;0;0;0;8 oz;1;9;2
2645;Flakey and buttery;29.95;32.95;1;1;0;16 oz;4;7;25
2646;Just pure notes of spice;8.3;10.3;1;1;1;24 oz;3;5;5
2647;Little bit of spice;29.17;39.17;0;0;1;24 oz;1;3;21
2648;Just pure notes of spice;8.62;13.62;1;1;0;single;4;6;24
2649;Flakey and buttery;12.29;14.29;0;0;0;24 oz;5;2;5
2650;From Rio;15.22;19.22;1;0;0;24 oz;2;9;19
2651;Just pure notes of spice;29.4;37.4;1;0;1;24 oz;4;7;24
2652;Just pure notes of spice;17.05;23.05;1;0;1;8 oz;1;1;30
2653;Just pure notes of spice;18.34;22.34;1;1;0;24 oz;3;4;6
2654;Flakey and buttery;25.2;27.2;1;1;0;8 oz;5;4;12
2655;Crunch!;14.65;18.65;1;1;0;single;3;6;25
2656;From Rio;9.28;12.28;1;1;1;24 oz;1;5;8
2657;Just pure notes of spice;7.59;14.59;1;1;0;8 oz;3;2;20
2658;Little bit of spice;8.08;13.08;0;0;1;8 oz;3;8;1
2659;Little bit of spice;10.76;12.76;1;1;0;24 oz;5;6;27
2660;Flakey and buttery;15.0;18.0;0;0;1;8 oz;3;8;5
2661;Little bit of spice;11.9;19.9;0;1;1;8 oz;3;5;10
2662;Just pure notes of spice;22.03;27.03;1;0;0;single;2;5;22
2663;From Rio;9.33;18.33;1;1;1;single;2;7;15
2664;Flakey and buttery;7.4;10.4;1;0;0;24 oz;3;8;17
2665;Flakey and buttery;7.53;11.53;0;1;0;single;3;2;15
2666;Just pure notes of spice;21.68;26.68;0;1;0;single;4;6;21
2667;Little bit of spice;8.95;11.95;0;0;1;1 lb;2;1;10
2668;Flakey and buttery;18.98;27.98;0;0;1;24 oz;2;3;17
2669;Flakey and buttery;27.42;31.42;0;0;1;24 oz;2;7;13
2670;Just pure notes of spice;23.19;28.19;0;0;1;1 lb;3;2;31
2671;Flakey and buttery;9.42;16.42;0;0;0;24 oz;4;2;20
2672;Little bit of spice;6.29;12.29;0;1;0;8 oz;2;2;22
2673;Little bit of spice;27.12;34.12;0;0;1;single;5;2;23
2674;Crunch!;16.28;22.28;0;1;1;8 oz;5;4;1
2675;Little bit of spice;9.54;19.54;1;0;0;single;4;3;12
2676;From Rio;8.34;13.34;1;1;1;1 lb;1;9;16
2677;From Rio;17.41;20.41;0;0;1;8 oz;2;2;14
2678;Flakey and buttery;27.45;29.45;0;0;1;16 oz;4;4;30
2679;Crunch!;5.04;15.04;1;0;0;1 lb;1;5;17
2680;Crunch!;18.84;24.84;0;1;0;single;3;9;13
2681;From Rio;10.95;13.95;0;0;0;8 oz;2;6;6
2682;Just pure notes of spice;28.22;30.22;1;0;0;16 oz;2;2;1
2683;Little bit of spice;24.11;31.11;0;0;1;24 oz;2;2;17
2684;Crunch!;13.95;19.95;0;1;1;single;1;7;16
2685;Little bit of spice;15.16;25.16;1;1;0;24 oz;3;4;15
2686;Just pure notes of spice;25.22;31.22;0;0;1;8 oz;1;1;6
2687;Just pure notes of spice;20.74;25.74;0;0;1;1 lb;2;8;13
2688;Flakey and buttery;7.54;14.54;1;0;1;8 oz;4;9;30
2689;Little bit of spice;8.7;11.7;0;0;0;single;5;4;1
2690;Crunch!;18.45;27.45;0;1;1;single;2;1;28
2691;From Rio;16.59;24.59;0;0;0;8 oz;2;6;29
2692;Little bit of spice;23.32;33.32;0;0;1;16 oz;2;3;16
2693;Crunch!;14.58;24.58;0;0;0;16 oz;1;8;31
2694;Little bit of spice;24.18;30.18;1;1;1;single;2;1;24
2695;Flakey and buttery;21.44;29.44;0;1;1;1 lb;3;6;27
2696;Crunch!;29.55;38.55;0;0;0;1 lb;3;9;16
2697;Flakey and buttery;5.76;8.76;0;1;0;1 lb;4;4;21
2698;Crunch!;14.91;23.91;1;1;0;8 oz;4;2;30
2699;From Rio;28.49;33.49;1;0;0;16 oz;5;8;17
2700;Just pure notes of spice;24.17;31.17;1;1;1;single;3;7;23
2701;Little bit of spice;7.27;13.27;0;1;1;single;3;9;22
2702;Flakey and buttery;5.2;9.2;0;0;1;16 oz;1;1;26
2703;Just pure notes of spice;16.08;24.08;0;1;1;24 oz;2;3;4
2704;From Rio;20.52;25.52;0;0;1;1 lb;2;5;13
2705;From Rio;10.49;13.49;1;1;0;24 oz;1;8;5
2706;Flakey and buttery;20.42;23.42;0;1;1;24 oz;2;4;24
2707;Flakey and buttery;15.29;19.29;1;0;0;1 lb;2;4;18
2708;Flakey and buttery;23.24;30.24;1;1;1;8 oz;5;6;19
2709;Flakey and buttery;16.62;26.62;0;0;1;8 oz;3;2;16
2710;Just pure notes of spice;14.21;24.21;0;0;0;1 lb;2;3;1
2711;Little bit of spice;29.79;36.79;0;1;1;24 oz;1;3;16
2712;Little bit of spice;8.89;10.89;0;0;0;16 oz;2;2;6
2713;Just pure notes of spice;13.15;15.15;0;0;0;single;2;1;22
2714;From Rio;12.41;14.41;1;0;0;16 oz;1;2;5
2715;Little bit of spice;17.34;20.34;1;0;1;16 oz;2;3;3
2716;Little bit of spice;13.83;19.83;0;0;1;single;5;2;2
2717;Flakey and buttery;6.06;13.06;1;0;1;1 lb;2;6;1
2718;From Rio;26.87;31.87;0;1;1;16 oz;2;8;26
2719;Flakey and buttery;8.99;14.99;1;0;1;8 oz;5;3;17
2720;Crunch!;5.05;11.05;0;1;1;single;5;8;31
2721;Little bit of spice;7.75;10.75;0;1;1;single;4;5;3
2722;From Rio;24.61;33.61;0;1;0;24 oz;1;5;14
2723;Crunch!;28.3;37.3;0;0;1;24 oz;5;2;9
2724;Flakey and buttery;14.54;17.54;0;0;1;16 oz;3;9;25
2725;Little bit of spice;9.08;19.08;0;1;0;16 oz;5;4;2
2726;Just pure notes of spice;16.54;23.54;0;0;0;single;4;8;1
2727;Flakey and buttery;29.86;35.86;0;0;0;8 oz;1;9;27
2728;Little bit of spice;18.53;21.53;0;1;1;single;3;6;31
2729;Flakey and buttery;5.51;15.51;1;1;1;24 oz;4;1;10
