id;transactionId;transactionTime;inStore;order;lineItemId;quantity;lineItemAmount;unitPrice;promo;transactionDate;salesOutlet;staff;customer;product
21285;6;08:14:26;1;1;1;2;5,0;2,5;0;2019-04-13;8;15;;52
21286;7;09:55:03;0;1;1;2;4,0;2,0;0;2019-04-13;8;15;;28
21287;8;08:18:40;1;1;1;2;6,2;3,1;0;2019-04-13;8;15;;35
21288;9;09:50:34;1;1;1;2;6,0;3,0;0;2019-04-13;8;15;;30
21289;10;09:21:56;0;1;1;2;6,0;3,0;0;2019-04-13;8;42;8429;24
21290;11;08:06:46;0;1;1;2;4,4;2,2;0;2019-04-13;8;45;8045;25
21291;12;09:17:06;0;1;1;2;6,0;3,0;0;2019-04-13;8;42;8315;32
21292;12;09:17:06;0;1;6;1;4,5;4,5;0;2019-04-13;8;42;8315;78
21293;13;09:30:33;1;1;1;2;5,0;2,5;0;2019-04-13;8;42;8086;29
21294;14;10:38:25;0;1;1;2;5,0;2,5;0;2019-04-13;8;45;8500;44
21295;15;09:12:38;1;1;1;2;5,1;2,55;0;2019-04-13;8;15;;56
21296;15;09:12:38;1;1;6;1;3,25;3,25;0;2019-04-13;8;15;;72
21297;16;10:41:54;1;1;1;2;4,4;2,2;0;2019-04-13;8;15;8455;25
21298;17;08:52:01;1;1;1;2;8,0;4,0;0;2019-04-13;8;15;8397;55
21299;18;08:29:29;0;1;1;2;4,0;2,0;0;2019-04-13;8;42;8265;22
21300;18;08:29:29;0;1;6;1;3,75;3,75;0;2019-04-13;8;42;8265;73
21301;19;08:18:55;0;1;1;2;7,5;3,75;0;2019-04-13;8;45;8080;38
21302;19;08:18:55;0;1;2;1;0,8;0,8;0;2019-04-13;8;45;8080;84
21303;20;10:40:43;0;1;1;2;7,0;3,5;0;2019-04-13;8;15;8130;27
21304;21;08:22:09;1;1;1;2;4,0;2,0;0;2019-04-13;8;15;;28
21305;21;08:22:09;1;7;1;1;8,95;8,95;0;2019-04-13;8;15;;12
21306;22;09:27:18;1;1;1;2;6,0;3,0;0;2019-04-13;8;42;8002;47
21307;23;08:54:05;0;1;1;2;5,0;2,5;0;2019-04-13;8;15;;44
21308;24;08:25:00;1;1;1;2;9,5;4,75;0;2019-04-13;8;45;;61
21309;25;09:41:30;0;1;1;2;7,0;3,5;0;2019-04-13;8;42;;27
21310;26;09:49:50;1;1;1;2;7,5;3,75;0;2019-04-13;8;45;;60
21311;27;10:41:14;1;1;1;1;3,5;3,5;0;2019-04-13;8;15;;58
21312;28;08:16:57;0;1;1;2;7,0;3,5;0;2019-04-13;8;45;8383;33
21313;29;10:54:28;1;1;1;1;3,0;3,0;0;2019-04-13;8;45;8253;51
21314;30;08:14:26;0;1;1;2;5,0;2,5;0;2019-04-13;8;15;8471;48
21315;31;08:50:06;1;1;1;2;9,5;4,75;0;2019-04-13;8;45;;61
21316;32;08:54:53;1;1;1;2;5,1;2,55;0;2019-04-13;8;15;;56
21317;33;10:35:31;0;1;1;1;4,75;4,75;0;2019-04-13;8;42;8297;61
21318;34;10:44:55;0;1;1;2;5,0;2,5;0;2019-04-13;8;42;;48
21319;35;09:11:30;1;1;1;1;2,5;2,5;0;2019-04-13;8;42;8392;23
21320;36;09:41:36;1;1;1;2;7,0;3,5;0;2019-04-13;8;42;;58
21321;36;09:41:36;1;1;6;1;4,5;4,5;0;2019-04-13;8;42;;78
21322;37;10:51:56;1;1;1;2;7,0;3,5;0;2019-04-13;8;42;8227;33
21323;37;10:51:56;1;7;1;1;45,0;45,0;0;2019-04-13;8;42;8227;8
21324;38;10:49:34;0;1;1;2;5,0;2,5;0;2019-04-13;8;15;8305;52
21325;39;09:41:47;0;1;1;2;8,0;4,0;0;2019-04-13;8;42;8072;55
21326;40;10:14:28;1;1;1;2;6,0;3,0;0;2019-04-13;8;42;8328;24
21327;41;08:28:07;1;1;1;2;4,0;2,0;0;2019-04-13;8;45;;28
21328;42;09:17:49;0;1;1;2;4,9;2,45;0;2019-04-13;8;42;;34
21329;42;09:17:49;0;7;1;1;14,75;14,75;0;2019-04-13;8;42;;3
21330;43;10:12:46;0;1;1;2;7,0;3,5;0;2019-04-13;8;45;8124;27
21331;44;10:58:41;1;1;1;2;9,0;4,5;0;2019-04-13;8;42;;59
21332;44;10:58:41;1;1;6;1;3,75;3,75;0;2019-04-13;8;42;;79
21333;45;10:33:37;0;1;1;1;3,75;3,75;0;2019-04-13;8;45;;36
21334;46;08:40:13;1;1;1;2;4,4;2,2;0;2019-04-13;8;42;8471;25
21335;47;09:38:07;0;1;1;1;2,5;2,5;0;2019-04-13;8;45;8236;23
21336;47;09:38:07;0;1;6;1;3,75;3,75;0;2019-04-13;8;45;8236;73
21337;48;10:47:36;0;1;1;1;3,75;3,75;0;2019-04-13;8;45;;38
21338;48;10:47:36;0;1;2;2;1,6;0,8;0;2019-04-13;8;45;;64
21339;49;09:18:29;0;1;1;2;9,5;4,75;0;2019-04-13;8;42;8039;61
21340;50;10:29:51;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;8500;87
21341;51;10:10:39;1;1;1;1;3,75;3,75;0;2019-04-13;8;15;;40
21342;51;10:10:39;1;1;2;1;0,8;0,8;0;2019-04-13;8;15;;64
21343;51;10:10:39;1;1;6;1;3,75;3,75;0;2019-04-13;8;15;;79
21344;52;08:51:13;1;1;1;2;5,0;2,5;0;2019-04-13;8;45;8251;42
21345;52;08:51:13;1;1;6;1;3,25;3,25;0;2019-04-13;8;45;8251;70
21346;53;08:42:10;0;1;1;2;6,0;3,0;0;2019-04-13;8;15;8457;51
21347;53;08:42:10;0;1;6;1;3,75;3,75;0;2019-04-13;8;15;8457;79
21348;54;09:38:10;0;1;1;1;3,0;3,0;0;2019-04-13;8;15;;37
21349;54;09:38:10;0;1;2;1;0,8;0,8;0;2019-04-13;8;15;;63
21350;54;09:38:10;0;1;6;1;4,5;4,5;0;2019-04-13;8;15;;78
21351;55;08:33:59;0;1;1;1;3,0;3,0;0;2019-04-13;8;15;8328;87
21352;56;10:11:10;0;1;1;2;5,0;2,5;0;2019-04-13;8;45;;50
21353;57;08:36:15;0;1;1;2;6,2;3,1;0;2019-04-13;8;42;8295;35
21354;58;10:26:28;1;1;1;2;7,5;3,75;0;2019-04-13;8;15;8323;36
21355;59;10:47:56;1;1;1;2;5,0;2,5;0;2019-04-13;8;15;8118;48
21356;59;10:47:56;1;1;6;1;3,5;3,5;0;2019-04-13;8;15;8118;74
21357;60;09:50:20;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;8459;87
21358;60;09:50:20;1;7;1;1;21,0;21,0;0;2019-04-13;8;45;8459;6
21359;61;09:58:35;1;1;1;1;2,45;2,45;0;2019-04-13;8;45;8016;34
21360;62;10:30:19;0;1;1;2;4,0;2,0;0;2019-04-13;8;42;;28
21361;62;10:30:19;0;1;6;1;3,0;3,0;0;2019-04-13;8;42;;77
21362;63;10:40:31;1;1;1;2;7,5;3,75;0;2019-04-13;8;42;8322;40
21363;63;10:40:31;1;1;2;1;0,8;0,8;0;2019-04-13;8;42;8322;65
21364;63;10:40:31;1;1;6;1;3,5;3,5;0;2019-04-13;8;42;8322;75
21365;64;08:05:11;1;1;1;2;5,0;2,5;0;2019-04-13;8;15;8252;50
21366;64;08:05:11;1;7;1;1;10,95;10,95;0;2019-04-13;8;15;8252;18
21367;65;09:06:06;0;1;1;2;5,0;2,5;0;2019-04-13;8;15;8257;52
21368;65;09:06:06;0;7;1;1;19,75;19,75;0;2019-04-13;8;15;8257;7
21369;66;09:28:00;1;1;1;2;8,5;4,25;0;2019-04-13;8;45;8456;39
21370;67;08:00:53;0;1;1;2;4,4;2,2;0;2019-04-13;8;45;8370;31
21371;68;08:44:54;0;1;1;2;6,0;3,0;0;2019-04-13;8;45;;49
21372;69;09:59:07;0;1;1;2;8,5;4,25;0;2019-04-13;8;42;8076;39
21373;69;09:59:07;0;1;2;1;0,8;0,8;0;2019-04-13;8;42;8076;64
21374;70;09:28:54;1;1;1;2;5,0;2,5;0;2019-04-13;8;15;;54
21375;71;10:33:55;1;1;1;1;2,5;2,5;0;2019-04-13;8;15;8287;52
21376;72;08:13:22;1;1;1;2;9,0;4,5;0;2019-04-13;8;42;8236;59
21377;73;08:45:54;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;;45
21378;74;08:22:37;0;1;1;1;3,0;3,0;0;2019-04-13;8;42;;47
21379;74;08:22:37;0;1;6;1;3,75;3,75;0;2019-04-13;8;42;;79
21380;75;08:40:42;1;1;1;1;3,0;3,0;0;2019-04-13;8;15;;47
21381;76;09:17:40;0;1;1;1;3,0;3,0;0;2019-04-13;8;42;;43
21382;77;10:16:56;1;1;1;2;4,4;2,2;0;2019-04-13;8;42;;31
21383;78;10:29:28;1;1;1;1;2,5;2,5;0;2019-04-13;8;42;;48
21384;79;08:55:32;0;1;1;2;7,5;3,75;0;2019-04-13;8;45;8013;38
21385;79;08:55:32;0;1;2;2;1,6;0,8;0;2019-04-13;8;45;8013;64
21386;80;09:14:04;1;1;1;1;3,0;3,0;0;2019-04-13;8;15;8228;53
21387;81;10:27:42;1;1;1;2;7,5;3,75;0;2019-04-13;8;45;;36
21388;82;08:22:34;0;1;1;1;2,55;2,55;0;2019-04-13;8;45;;56
21389;83;10:36:00;0;1;1;2;5,0;2,5;0;2019-04-13;8;15;;50
21390;83;10:36:00;0;1;6;1;3,25;3,25;0;2019-04-13;8;15;;70
21391;84;10:10:26;0;1;1;2;4,4;2,2;0;2019-04-13;8;42;;31
21392;85;10:03:25;1;1;1;2;6,0;3,0;0;2019-04-13;8;42;;30
21393;86;08:52:42;0;1;1;2;4,0;2,0;0;2019-04-13;8;42;;28
21394;87;08:45:22;1;1;1;2;6,0;3,0;0;2019-04-13;8;15;8331;26
21395;88;09:34:21;0;1;1;1;3,75;3,75;0;2019-04-13;8;15;8218;40
21396;88;09:34:21;0;1;2;1;0,8;0,8;0;2019-04-13;8;15;8218;65
21397;89;10:12:23;1;1;1;2;5,0;2,5;0;2019-04-13;8;45;;52
21398;89;10:12:23;1;1;6;1;4,5;4,5;0;2019-04-13;8;45;;78
21399;90;10:46:27;0;1;1;1;3,75;3,75;0;2019-04-13;8;15;8038;36
21400;90;10:46:27;0;1;6;1;3,75;3,75;0;2019-04-13;8;15;8038;73
21401;91;09:15:43;0;1;1;2;5,0;2,5;0;2019-04-13;8;42;;46
21402;92;09:18:33;1;1;1;2;8,0;4,0;0;2019-04-13;8;42;;55
21403;93;09:06:15;0;1;1;1;3,0;3,0;0;2019-04-13;8;45;;47
21404;94;09:45:16;1;1;1;1;3,1;3,1;0;2019-04-13;8;45;8063;35
21405;95;08:16:20;1;1;1;2;5,1;2,55;0;2019-04-13;8;45;8159;56
21406;96;10:34:26;0;1;1;2;4,0;2,0;0;2019-04-13;8;15;;22
21407;97;08:26:00;1;1;1;2;7,0;3,5;0;2019-04-13;8;45;;58
21408;98;09:24:24;1;1;1;2;8,5;4,25;0;2019-04-13;8;15;;41
21409;98;09:24:24;1;1;2;1;0,8;0,8;0;2019-04-13;8;15;;63
21410;99;08:22:58;1;1;1;2;5,0;2,5;0;2019-04-13;8;15;;48
21411;100;10:54:55;0;1;1;1;2,5;2,5;0;2019-04-13;8;15;8083;48
21412;101;09:17:11;1;1;1;1;3,1;3,1;0;2019-04-13;8;15;8352;57
21413;101;09:17:11;1;1;6;1;4,5;4,5;0;2019-04-13;8;15;8352;78
21414;102;09:21:00;0;1;1;2;8,5;4,25;0;2019-04-13;8;15;;39
21415;103;08:21:10;1;1;1;1;3,0;3,0;0;2019-04-13;8;42;8370;87
21416;103;08:21:10;1;1;6;1;3,25;3,25;0;2019-04-13;8;42;8370;70
21417;104;09:12:38;1;1;1;2;5,0;2,5;0;2019-04-13;8;45;;44
21418;105;09:48:03;0;1;1;2;5,0;2,5;0;2019-04-13;8;15;8246;44
21419;105;09:48:03;0;1;6;1;3,0;3,0;0;2019-04-13;8;15;8246;77
21420;106;08:54:28;0;1;1;1;2,5;2,5;0;2019-04-13;8;42;;48
21421;107;10:45:59;1;1;1;2;5,0;2,5;0;2019-04-13;8;42;;54
21422;107;10:45:59;1;1;6;1;3,0;3,0;0;2019-04-13;8;42;;77
21423;108;10:27:24;0;1;1;1;3,0;3,0;0;2019-04-13;8;45;8090;37
21424;108;10:27:24;0;1;2;2;1,6;0,8;0;2019-04-13;8;45;8090;84
21425;108;10:27:24;0;1;6;1;4,5;4,5;0;2019-04-13;8;45;8090;78
21426;109;10:08:33;1;1;1;1;3,0;3,0;0;2019-04-13;8;42;8311;26
21427;110;09:13:06;1;1;1;2;4,0;2,0;0;2019-04-13;8;15;;28
21428;111;08:57:15;0;1;1;2;4,4;2,2;0;2019-04-13;8;45;8006;25
21429;112;09:06:13;0;1;1;2;5,1;2,55;0;2019-04-13;8;45;8179;56
21430;113;09:54:16;0;1;1;1;2,5;2,5;0;2019-04-13;8;15;;48
21431;113;09:54:16;0;7;1;1;8,95;8,95;0;2019-04-13;8;15;;12
21432;114;08:36:54;0;1;1;2;6,0;3,0;0;2019-04-13;8;42;8322;43
21433;115;09:12:01;0;1;1;1;3,5;3,5;0;2019-04-13;8;15;;58
21434;116;10:43:42;0;1;1;2;6,0;3,0;0;2019-04-13;8;15;8145;37
21435;116;10:43:42;0;1;2;1;0,8;0,8;0;2019-04-13;8;15;8145;63
21436;117;10:07:08;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;8072;43
21437;118;08:17:19;1;1;1;2;6,0;3,0;0;2019-04-13;8;15;;37
21438;118;08:17:19;1;1;2;2;1,6;0,8;0;2019-04-13;8;15;;63
21439;119;08:30:08;1;1;1;2;7,0;3,5;0;2019-04-13;8;45;8280;27
21440;119;08:30:08;1;1;6;1;3,5;3,5;0;2019-04-13;8;45;8280;75
21441;120;10:56:23;1;1;1;2;5,0;2,5;0;2019-04-13;8;42;8479;48
21442;120;10:56:23;1;1;6;1;3,75;3,75;0;2019-04-13;8;42;8479;71
21443;121;10:51:09;1;1;1;1;4,25;4,25;0;2019-04-13;8;42;8442;39
21444;122;08:09:51;1;1;1;2;6,0;3,0;0;2019-04-13;8;15;;87
21445;123;08:05:37;0;1;1;2;4,9;2,45;0;2019-04-13;8;42;8195;34
21446;124;10:41:37;0;1;1;2;6,0;3,0;0;2019-04-13;8;42;8364;51
21447;125;08:24:45;1;1;1;2;5,0;2,5;0;2019-04-13;8;45;8154;52
21448;125;08:24:45;1;7;1;1;9,5;9,5;0;2019-04-13;8;45;8154;17
21449;126;08:46:07;0;1;1;1;2,5;2,5;0;2019-04-13;8;15;8394;48
21450;127;09:12:45;1;1;1;1;3,75;3,75;0;2019-04-13;8;15;8375;38
21451;127;09:12:45;1;1;2;2;1,6;0,8;0;2019-04-13;8;15;8375;64
21452;128;09:06:19;0;1;1;2;5,0;2,5;0;2019-04-13;8;45;8072;42
21453;129;09:12:01;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;;53
21454;130;09:07:03;0;1;1;2;9,5;4,75;0;2019-04-13;8;42;8459;61
21455;130;09:07:03;0;1;6;1;3,75;3,75;0;2019-04-13;8;42;8459;79
21456;131;09:11:39;1;1;1;1;3,0;3,0;0;2019-04-13;8;45;8156;30
21457;131;09:11:39;1;1;6;1;3,25;3,25;0;2019-04-13;8;45;8156;70
21458;132;10:50:52;0;1;1;1;2,5;2,5;0;2019-04-13;8;42;8023;23
21459;133;08:11:41;0;1;1;1;3,0;3,0;0;2019-04-13;8;45;;45
21460;134;10:36:03;1;1;1;2;4,9;2,45;0;2019-04-13;8;42;;34
21461;135;10:48:42;1;1;1;1;3,0;3,0;0;2019-04-13;8;45;8251;47
21462;136;10:29:32;0;1;1;2;5,0;2,5;0;2019-04-13;8;15;8353;50
21463;137;10:18:00;0;1;1;2;6,2;3,1;0;2019-04-13;8;15;;57
21464;137;10:18:00;0;1;6;1;3,5;3,5;0;2019-04-13;8;15;;75
21465;138;09:17:40;1;1;1;1;2,5;2,5;0;2019-04-13;8;15;;23
21466;139;08:59:49;1;1;1;2;7,5;3,75;0;2019-04-13;8;15;8271;38
21467;139;08:59:49;1;1;2;2;1,6;0,8;0;2019-04-13;8;15;8271;65
21468;140;08:37:50;0;1;1;2;4,0;2,0;0;2019-04-13;8;15;;22
21469;141;08:33:34;0;1;1;2;4,4;2,2;0;2019-04-13;8;15;8321;25
21470;142;09:26:40;0;1;1;2;8,0;4,0;0;2019-04-13;8;42;;55
21471;142;09:26:40;0;1;6;1;3,75;3,75;0;2019-04-13;8;42;;73
21472;143;08:36:48;1;1;1;1;3,0;3,0;0;2019-04-13;8;42;8142;53
21473;143;08:36:48;1;1;6;1;3,25;3,25;0;2019-04-13;8;42;8142;70
21474;144;08:33:56;0;1;1;2;5,0;2,5;0;2019-04-13;8;15;8365;29
21475;145;10:27:57;1;1;1;2;6,0;3,0;0;2019-04-13;8;15;8075;53
21476;146;09:45:16;0;1;1;2;6,0;3,0;0;2019-04-13;8;42;8079;26
21477;147;09:05:36;0;1;1;2;7,5;3,75;0;2019-04-13;8;45;8481;60
21478;148;08:54:09;1;1;1;2;6,0;3,0;0;2019-04-13;8;42;8185;37
21479;148;08:54:09;1;1;2;2;1,6;0,8;0;2019-04-13;8;42;8185;84
21480;149;08:27:52;1;1;1;1;3,75;3,75;0;2019-04-13;8;15;;40
21481;149;08:27:52;1;1;2;1;0,8;0,8;0;2019-04-13;8;15;;64
21482;149;08:27:52;1;7;1;1;22,5;22,5;0;2019-04-13;8;15;;9
21483;150;09:20:20;1;1;1;2;4,9;2,45;0;2019-04-13;8;15;8480;34
21484;151;09:45:55;1;1;1;1;4,25;4,25;0;2019-04-13;8;15;;41
21485;151;09:45:55;1;1;2;2;1,6;0,8;0;2019-04-13;8;15;;63
21486;152;08:06:13;0;1;1;2;5,0;2,5;0;2019-04-13;8;15;8236;52
21487;152;08:06:13;0;1;6;1;3,75;3,75;0;2019-04-13;8;15;8236;79
21488;153;09:07:30;0;1;1;2;5,0;2,5;0;2019-04-13;8;42;8331;46
21489;154;09:06:18;0;1;1;2;8,5;4,25;0;2019-04-13;8;42;8260;39
21490;154;09:06:18;0;1;2;2;1,6;0,8;0;2019-04-13;8;42;8260;64
21491;154;09:06:18;0;1;6;1;3,75;3,75;0;2019-04-13;8;42;8260;73
21492;155;08:42:46;1;1;1;2;7,5;3,75;0;2019-04-13;8;15;8054;40
21493;155;08:42:46;1;1;2;1;0,8;0,8;0;2019-04-13;8;15;8054;84
21494;156;10:06:01;1;1;1;1;2,45;2,45;0;2019-04-13;8;45;8039;34
21495;157;09:31:24;0;1;1;1;2,45;2,45;0;2019-04-13;8;45;;34
21496;158;10:15:17;1;1;1;2;4,0;2,0;0;2019-04-13;8;15;;22
21497;159;08:53:44;1;1;1;2;4,0;2,0;0;2019-04-13;8;15;8466;22
21498;160;08:14:18;1;1;1;1;2,5;2,5;0;2019-04-13;8;15;8213;52
21499;160;08:14:18;1;1;6;1;3,5;3,5;0;2019-04-13;8;15;8213;74
21500;160;08:14:18;1;7;1;1;15,0;15,0;0;2019-04-13;8;15;8213;5
21501;161;08:32:29;1;1;1;1;2,5;2,5;0;2019-04-13;8;42;8452;44
21502;161;08:32:29;1;1;6;1;3,75;3,75;0;2019-04-13;8;42;8452;79
21503;162;10:12:25;1;1;1;2;5,0;2,5;0;2019-04-13;8;45;8343;44
21504;163;10:35:32;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;;51
21505;164;10:40:06;0;1;1;2;9,0;4,5;0;2019-04-13;8;15;8231;59
21506;165;08:55:42;1;1;1;2;7,0;3,5;0;2019-04-13;8;15;8069;58
21507;166;08:29:15;1;1;1;2;6,0;3,0;0;2019-04-13;8;42;8187;47
21508;167;08:41:35;0;1;1;2;5,0;2,5;0;2019-04-13;8;42;;52
21509;167;08:41:35;0;1;6;1;3,25;3,25;0;2019-04-13;8;42;;69
21510;168;10:59:04;0;1;1;2;6,0;3,0;0;2019-04-13;8;15;8408;49
21511;169;10:30:33;1;1;1;1;2,5;2,5;0;2019-04-13;8;15;8036;29
21512;170;09:00:48;0;1;1;2;5,0;2,5;0;2019-04-13;8;45;;54
21513;171;09:53:06;1;1;1;2;6,0;3,0;0;2019-04-13;8;42;8417;87
21514;172;09:47:51;0;1;1;1;2,5;2,5;0;2019-04-13;8;42;;42
21515;173;10:08:56;0;1;1;2;6,0;3,0;0;2019-04-13;8;45;8436;87
21516;173;10:08:56;0;1;6;1;3,5;3,5;0;2019-04-13;8;45;8436;76
21517;174;10:40:41;0;1;1;2;6,0;3,0;0;2019-04-13;8;45;8206;37
21518;174;10:40:41;0;1;2;2;1,6;0,8;0;2019-04-13;8;45;8206;65
21519;175;09:52:58;0;1;1;2;9,5;4,75;0;2019-04-13;8;15;;61
21520;176;10:08:29;1;1;1;2;7,5;3,75;0;2019-04-13;8;42;8410;60
21521;177;10:35:16;0;1;1;2;6,0;3,0;0;2019-04-13;8;15;8003;37
21522;177;10:35:16;0;1;2;1;0,8;0,8;0;2019-04-13;8;15;8003;64
21523;178;10:13:07;1;1;1;2;8,0;4,0;0;2019-04-13;8;45;8480;55
21524;179;09:27:32;0;1;1;1;2,5;2,5;0;2019-04-13;8;42;8161;54
21525;180;08:15:41;0;1;1;2;6,0;3,0;0;2019-04-13;8;42;;30
21526;180;08:15:41;0;1;6;1;3,75;3,75;0;2019-04-13;8;42;;79
21527;181;09:57:16;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;8179;26
21528;182;08:31:37;0;1;1;2;6,2;3,1;0;2019-04-13;8;45;;57
21529;182;08:31:37;0;1;6;1;3,5;3,5;0;2019-04-13;8;45;;76
21530;183;09:09:33;1;1;1;2;5,0;2,5;0;2019-04-13;8;42;8109;23
21531;184;08:00:23;1;1;1;1;3,1;3,1;0;2019-04-13;8;15;;35
21532;185;08:43:38;0;1;1;2;6,0;3,0;0;2019-04-13;8;15;;24
21533;186;09:57:03;0;1;1;1;4,25;4,25;0;2019-04-13;8;45;8491;41
21534;187;08:15:24;1;1;1;2;5,0;2,5;0;2019-04-13;8;45;;54
21535;188;08:51:22;1;1;1;2;8,5;4,25;0;2019-04-13;8;42;8101;39
21536;188;08:51:22;1;1;2;2;1,6;0,8;0;2019-04-13;8;42;8101;64
21537;189;08:49:28;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;8282;24
21538;190;09:42:36;0;1;1;1;2,5;2,5;0;2019-04-13;8;15;;23
21539;191;08:38:12;0;1;1;1;4,75;4,75;0;2019-04-13;8;42;8481;61
21540;192;09:16:43;0;1;1;2;5,0;2,5;0;2019-04-13;8;45;8004;52
21541;193;10:27:38;1;1;1;2;7,5;3,75;0;2019-04-13;8;45;;38
21542;193;10:27:38;1;1;2;1;0,8;0,8;0;2019-04-13;8;45;;63
21543;194;10:17:34;1;1;1;2;7,5;3,75;0;2019-04-13;8;42;;40
21544;194;10:17:34;1;1;2;1;0,8;0,8;0;2019-04-13;8;42;;63
21545;195;10:04:39;0;1;1;2;7,5;3,75;0;2019-04-13;8;15;8335;36
21546;196;08:00:09;1;1;1;2;6,0;3,0;0;2019-04-13;8;42;8029;51
21547;197;09:12:19;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;;51
21548;197;09:12:19;1;1;6;1;3,75;3,75;0;2019-04-13;8;45;;73
21549;198;08:31:05;0;1;1;2;6,0;3,0;0;2019-04-13;8;45;;47
21550;199;08:23:05;1;1;1;2;6,0;3,0;0;2019-04-13;8;15;8078;51
21551;200;10:08:15;1;1;1;2;5,0;2,5;0;2019-04-13;8;15;;50
21552;200;10:08:15;1;1;6;1;3,0;3,0;0;2019-04-13;8;15;;77
21553;201;08:50:45;0;1;1;1;2,5;2,5;0;2019-04-13;8;15;;52
21554;201;08:50:45;0;7;1;1;6,4;6,4;0;2019-04-13;8;15;;19
21555;202;08:47:38;1;1;1;1;3,75;3,75;0;2019-04-13;8;42;8001;71
21556;203;08:50:03;0;1;1;1;3,75;3,75;0;2019-04-13;8;45;;71
21557;203;08:50:03;0;7;1;1;3,75;3,75;0;2019-04-13;8;45;;71
21558;204;09:32:25;1;1;1;1;3,75;3,75;0;2019-04-13;8;15;;71
21559;205;10:21:48;0;1;1;1;3,75;3,75;0;2019-04-13;8;42;8233;71
21560;206;08:10:28;0;1;1;1;3,75;3,75;0;2019-04-13;8;42;8064;71
21561;207;09:34:29;1;1;1;1;3,75;3,75;0;2019-04-13;8;45;8291;71
21562;207;09:34:29;1;1;6;1;3,75;3,75;0;2019-04-13;8;45;8291;71
21563;208;08:03:26;0;1;1;1;3,75;3,75;0;2019-04-13;8;15;8327;71
21564;208;08:03:26;0;7;1;1;3,75;3,75;0;2019-04-13;8;15;8327;71
21565;209;08:50:54;1;1;1;1;3,75;3,75;0;2019-04-13;8;45;8229;71
21566;210;09:10:52;1;1;1;2;7,0;3,5;0;2019-04-13;8;42;8439;58
21567;211;08:50:01;0;1;1;1;2,45;2,45;0;2019-04-13;8;45;;34
21568;212;10:51:16;0;1;1;2;4,4;2,2;0;2019-04-13;8;15;8034;31
21569;213;09:59:12;1;1;1;2;6,0;3,0;0;2019-04-13;8;15;8050;30
21570;214;10:14:36;0;1;1;2;5,0;2,5;0;2019-04-13;8;45;8403;46
21571;215;08:03:17;0;1;1;2;9,0;4,5;0;2019-04-13;8;45;8234;59
21572;216;10:28:17;1;1;1;2;4,0;2,0;0;2019-04-13;8;42;8245;28
21573;216;10:28:17;1;1;6;1;3,5;3,5;0;2019-04-13;8;42;8245;76
21574;217;10:27:13;1;1;1;2;6,0;3,0;0;2019-04-13;8;42;8352;47
21575;218;08:33:37;0;1;1;2;8,5;4,25;0;2019-04-13;8;15;;39
21576;218;08:33:37;0;1;2;1;0,8;0,8;0;2019-04-13;8;15;;64
21577;218;08:33:37;0;1;6;1;3,75;3,75;0;2019-04-13;8;15;;71
21578;219;08:02:22;1;1;1;2;7,5;3,75;0;2019-04-13;8;15;8430;40
21579;220;10:19:59;0;1;1;2;8,5;4,25;0;2019-04-13;8;42;8071;39
21580;220;10:19:59;0;1;2;1;0,8;0,8;0;2019-04-13;8;42;8071;63
21581;221;08:15:55;0;1;1;1;3,5;3,5;0;2019-04-13;8;45;;27
21582;222;08:02:32;1;1;1;2;5,0;2,5;0;2019-04-13;8;42;8464;52
21583;223;09:33:59;1;1;1;1;3,75;3,75;0;2019-04-13;8;42;;38
21584;223;09:33:59;1;1;2;2;1,6;0,8;0;2019-04-13;8;42;;64
21585;224;08:26:34;1;1;1;1;3,0;3,0;0;2019-04-13;8;45;;47
21586;224;08:26:34;1;1;6;1;3,75;3,75;0;2019-04-13;8;45;;71
21587;225;08:35:27;1;1;1;2;5,0;2,5;0;2019-04-13;8;45;8499;54
21588;226;09:21:44;1;1;1;2;4,9;2,45;0;2019-04-13;8;15;8281;34
21589;227;10:06:34;0;1;1;1;3,0;3,0;0;2019-04-13;8;15;8474;26
21590;228;10:46:22;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;8322;49
21591;228;10:46:22;1;1;6;1;3,5;3,5;0;2019-04-13;8;45;8322;74
21592;229;08:29:51;1;1;1;2;6,0;3,0;0;2019-04-13;8;45;8154;37
21593;229;08:29:51;1;1;2;1;0,8;0,8;0;2019-04-13;8;45;8154;64
21594;230;10:39:02;0;1;1;2;9,0;4,5;0;2019-04-13;8;42;8461;59
21595;230;10:39:02;0;1;6;1;4,5;4,5;0;2019-04-13;8;42;8461;78
21596;230;10:39:02;0;7;1;1;7,6;7,6;0;2019-04-13;8;42;8461;20
21597;231;09:30:55;0;1;1;1;4,25;4,25;0;2019-04-13;8;42;;39
21598;231;09:30:55;0;1;2;2;1,6;0,8;0;2019-04-13;8;42;;63
21599;232;10:31:05;1;1;1;2;6,0;3,0;0;2019-04-13;8;42;;24
