id;transaction_datetime;in_store;order;line_item_id;quantity;line_item_amount;unit_price;promo;sales_outlet_id;staff_id;customer_id;product_id
23894;2019-04-15 10:13:18;1;1;1;1;3,0;3,0;0;4062;4701;2262;720
23895;2019-04-15 10:13:18;1;1;2;1;0,8;0,8;0;676;1280;4440;4825
23896;2019-04-15 10:13:18;1;1;5;1;3,25;3,25;0;1054;2434;4542;1542
23897;2019-04-15 09:53:39;1;1;1;1;3,0;3,0;0;3026;3845;3071;2652
23898;2019-04-15 08:01:42;1;1;1;2;9,0;4,5;0;1188;3764;1068;3293
23899;2019-04-15 08:01:42;1;7;1;1;14,75;14,75;0;772;2808;3518;2550
23900;2019-04-15 10:58:16;1;1;1;1;3,0;3,0;0;4813;4213;3615;497
23901;2019-04-15 08:13:30;0;1;1;2;6,0;3,0;0;1993;4313;1572;4627
23902;2019-04-15 08:13:30;0;1;2;2;1,6;0,8;0;2320;176;3616;1027
23903;2019-04-15 10:30:51;0;1;1;2;5,0;2,5;0;3783;3959;836;1342
23904;2019-04-15 10:52:34;0;1;1;1;3,0;3,0;0;4748;747;2874;835
23905;2019-04-15 10:52:34;0;1;5;1;3,5;3,5;0;3984;3981;512;3096
23906;2019-04-15 09:06:09;1;1;1;1;3,0;3,0;0;222;4197;4866;2265
23907;2019-04-15 10:34:04;0;1;1;2;7,5;3,75;0;3824;2591;3329;1207
23908;2019-04-15 10:34:04;0;1;2;2;1,6;0,8;0;472;1366;3207;2101
23909;2019-04-15 10:34:04;0;7;1;1;7,6;7,6;0;1164;2652;460;4090
23910;2019-04-15 09:18:37;0;1;1;2;7,5;3,75;0;3731;603;1266;4548
23911;2019-04-15 09:18:37;0;1;5;1;3,75;3,75;0;4244;3643;3205;1186
23912;2019-04-15 08:28:29;1;1;1;2;6,0;3,0;0;3213;4240;3751;2539
23913;2019-04-15 10:07:04;1;1;1;1;3,5;3,5;0;1873;3975;3504;128
23914;2019-04-15 10:42:53;0;1;1;2;8,5;4,25;0;4163;4014;3370;2755
23915;2019-04-15 10:42:53;0;1;2;1;0,8;0,8;0;919;453;1018;1771
23916;2019-04-15 08:40:20;1;1;1;1;2,55;2,55;0;2880;2733;4706;269
23917;2019-04-15 07:34:30;1;1;1;2;6,0;3,0;0;516;2475;4404;4929
23918;2019-04-15 07:34:30;1;1;2;1;0,8;0,8;0;2435;3416;3545;3350
23919;2019-04-15 09:04:38;1;1;1;2;5,0;2,5;0;1734;3176;2512;2034
23920;2019-04-15 08:31:26;1;1;1;2;6,0;3,0;0;1269;2429;3258;1177
23921;2019-04-15 09:13:03;1;1;1;2;4,9;2,45;0;3777;4272;4969;3921
23922;2019-04-15 07:50:37;0;1;1;1;2,5;2,5;0;4264;2420;3689;1753
23923;2019-04-15 07:27:49;1;1;1;1;2,5;2,5;0;4318;1903;4175;3100
23924;2019-04-15 10:04:58;1;1;1;1;2,5;2,5;0;2608;381;2726;3094
23925;2019-04-15 10:04:58;1;1;5;1;3,5;3,5;0;4189;210;2600;2769
23926;2019-04-15 10:51:59;0;1;1;2;5,0;2,5;0;2389;1500;3393;2132
23927;2019-04-15 07:42:11;0;1;1;1;3,0;3,0;0;787;3691;3920;2481
23928;2019-04-15 08:27:18;0;1;1;1;3,0;3,0;0;839;2894;1631;3778
23929;2019-04-15 10:44:40;1;1;1;2;9,0;4,5;0;1892;940;673;1047
23930;2019-04-15 07:33:05;1;1;1;2;5,0;2,5;0;4608;1099;3947;750
23931;2019-04-15 07:24:36;0;1;1;1;2,5;2,5;0;410;4552;3387;3423
23932;2019-04-15 07:24:36;0;7;1;1;22,5;22,5;0;4909;2116;3805;1659
23933;2019-04-15 08:31:19;1;1;1;1;2,5;2,5;0;2843;2983;293;3225
23934;2019-04-15 10:29:27;0;1;1;1;3,75;3,75;0;4605;283;166;1948
23935;2019-04-15 10:29:27;0;1;2;1;0,8;0,8;0;4030;3768;4153;1389
23936;2019-04-15 10:27:34;0;1;1;2;6,0;3,0;0;3440;391;2673;3288
23937;2019-04-15 10:27:34;0;1;5;1;3,5;3,5;0;3582;3549;1147;1213
23938;2019-04-15 10:23:26;0;1;1;1;3,75;3,75;0;1728;2495;932;1510
23939;2019-04-15 10:23:26;0;1;5;1;3,25;3,25;0;541;2749;906;3280
23940;2019-04-15 08:19:08;1;1;1;2;8,5;4,25;0;3467;1356;3044;3264
23941;2019-04-15 08:19:08;1;1;2;2;1,6;0,8;0;1265;2491;398;2691
23942;2019-04-15 08:19:08;1;1;5;1;3,75;3,75;0;2174;4073;2228;3281
23943;2019-04-15 07:49:38;0;1;1;2;5,0;2,5;0;939;3297;4343;2647
23944;2019-04-15 07:49:38;0;1;5;1;3,25;3,25;0;3763;724;1990;113
23945;2019-04-15 08:53:26;0;1;1;2;4,0;2,0;0;1867;3690;3876;1576
23946;2019-04-15 07:21:31;0;1;1;2;5,0;2,5;0;2251;2708;3367;1981
23947;2019-04-15 10:21:13;0;1;1;2;9,5;4,75;0;3020;1472;1913;618
23948;2019-04-15 09:36:07;1;1;1;2;5,0;2,5;0;1821;4450;335;3017
23949;2019-04-15 09:36:07;1;1;5;1;3,25;3,25;0;438;4492;2111;3044
23950;2019-04-15 08:35:56;0;1;1;1;3,0;3,0;0;2477;2386;4190;1256
23951;2019-04-15 08:28:55;1;1;1;2;6,0;3,0;0;3670;2804;1391;590
23952;2019-04-15 10:40:17;1;1;1;2;5,0;2,5;0;748;2297;448;631
23953;2019-04-15 09:32:05;0;1;1;2;9,0;4,5;0;1815;1748;1615;4100
23954;2019-04-15 07:13:30;1;1;1;2;7,5;3,75;0;1478;1774;4114;4431
23955;2019-04-15 07:13:30;1;1;2;1;0,8;0,8;0;2956;2952;2243;2978
23956;2019-04-15 09:02:02;1;1;1;2;7,5;3,75;0;2527;2930;978;3042
23957;2019-04-15 09:02:02;1;1;2;2;1,6;0,8;0;2763;3277;3860;2055
23958;2019-04-15 08:00:43;0;1;1;2;6,0;3,0;0;2045;3218;3458;2091
23959;2019-04-15 08:00:43;0;1;5;1;3,25;3,25;0;827;173;2108;3932
23960;2019-04-15 09:18:22;1;1;1;2;5,0;2,5;0;4345;1481;1460;1136
23961;2019-04-15 10:26:03;0;1;1;1;2,5;2,5;0;3718;1497;3952;492
23962;2019-04-15 10:21:27;1;1;1;1;2,5;2,5;0;4173;2208;159;2505
23963;2019-04-15 07:29:41;1;1;1;1;4,0;4,0;0;3799;3486;884;1419
23964;2019-04-15 07:29:41;1;1;5;1;3,25;3,25;0;2102;3736;1968;4239
23965;2019-04-15 07:49:57;0;1;1;2;5,0;2,5;0;4997;4995;4594;2425
23966;2019-04-15 10:09:44;1;1;1;1;3,0;3,0;0;4275;4548;601;3984
23967;2019-04-15 10:09:44;1;1;2;1;0,8;0,8;0;4126;1071;4523;2374
23968;2019-04-15 08:27:52;1;1;1;1;3,1;3,1;0;1923;1202;2142;1175
23969;2019-04-15 08:27:52;1;7;1;1;21,0;21,0;0;3524;4709;3371;3837
23970;2019-04-15 08:25:39;1;1;1;1;4,5;4,5;0;3579;344;2482;4022
23971;2019-04-15 09:53:12;0;1;1;2;5,0;2,5;0;3899;2993;4065;3299
23972;2019-04-15 09:57:01;1;1;1;2;5,0;2,5;0;2885;4384;4302;4845
23973;2019-04-15 07:33:01;1;1;1;1;2,5;2,5;0;4344;25;3468;998
23974;2019-04-15 10:51:47;1;1;1;1;4,5;4,5;0;74;3734;2282;4105
23975;2019-04-15 08:43:53;0;1;1;2;8,5;4,25;0;2051;4486;206;4312
23976;2019-04-15 08:43:53;0;1;2;1;0,8;0,8;0;4569;94;2753;1240
23977;2019-04-15 09:57:06;0;1;1;1;2,5;2,5;0;1813;50;2668;4155
23978;2019-04-15 09:39:41;0;1;1;2;6,2;3,1;0;3468;3225;1953;529
23979;2019-04-15 07:51:22;0;1;1;2;8,0;4,0;0;2586;978;3572;1380
23980;2019-04-15 10:50:50;1;1;1;2;5,1;2,55;0;2042;2862;1488;1823
23981;2019-04-15 10:58:22;1;1;1;2;6,0;3,0;0;4952;3252;2462;2945
23982;2019-04-15 10:58:22;1;9;1;1;14,0;14,0;0;543;2834;2872;3804
23983;2019-04-15 10:53:26;1;1;1;2;6,0;3,0;0;3830;607;1339;2205
23984;2019-04-15 10:53:26;1;7;1;1;10,95;10,95;0;4780;4883;3259;2159
23985;2019-04-15 09:51:22;1;1;1;2;6,0;3,0;0;2861;127;2280;657
23986;2019-04-15 09:51:22;1;1;5;1;3,25;3,25;0;1653;4646;1319;4768
23987;2019-04-15 09:57:42;0;1;1;1;2,5;2,5;0;2090;4551;3555;442
23988;2019-04-15 08:35:06;1;1;1;1;2,5;2,5;0;4238;2598;2722;1889
23989;2019-04-15 08:35:06;1;1;5;1;3,75;3,75;0;2577;2574;1452;4375
23990;2019-04-15 08:06:51;1;1;1;2;4,4;2,2;0;2589;2646;4158;3036
23991;2019-04-15 08:16:19;0;1;1;2;4,9;2,45;0;4331;573;4869;3242
23992;2019-04-15 08:48:00;1;1;1;2;4,0;2,0;0;2699;1979;1406;721
23993;2019-04-15 08:48:00;1;1;5;1;3,75;3,75;0;4008;3741;2202;4284
23994;2019-04-15 08:50:26;1;1;1;2;5,0;2,5;0;3826;1348;1599;4070
23995;2019-04-15 09:07:25;0;1;1;2;6,0;3,0;0;2629;3139;3722;4690
23996;2019-04-15 10:27:17;0;1;1;1;3,0;3,0;0;1055;2436;4031;4015
23997;2019-04-15 10:27:17;0;1;2;1;0,8;0,8;0;591;2486;2563;724
23998;2019-04-15 10:27:17;0;1;5;1;3,25;3,25;0;2393;4148;2809;2053
23999;2019-04-15 09:56:38;0;1;1;1;3,5;3,5;0;1166;1405;2225;2122
24000;2019-04-15 10:20:39;1;1;1;2;6,0;3,0;0;2392;3243;1447;2408
24001;2019-04-15 08:26:40;0;1;1;2;6,0;3,0;0;4170;362;2471;2879
24002;2019-04-15 08:26:40;0;7;1;1;10,0;10,0;0;622;2408;2150;4784
24003;2019-04-15 10:45:52;1;1;1;1;3,0;3,0;0;4817;4427;1147;488
24004;2019-04-15 09:48:56;1;1;1;1;4,5;4,5;0;425;4107;973;4677
24005;2019-04-15 10:19:03;1;1;1;2;6,0;3,0;0;510;70;1158;459
24006;2019-04-15 10:19:03;1;1;5;1;3,75;3,75;0;4230;1361;917;4748
24007;2019-04-15 10:19:03;1;7;1;1;10,0;10,0;0;1363;1322;2474;3730
24008;2019-04-15 07:01:12;0;1;1;1;3,75;3,75;0;1255;2727;3562;2666
24009;2019-04-15 07:01:12;0;1;2;2;1,6;0,8;0;3192;4402;4994;703
24010;2019-04-15 10:58:54;0;1;1;2;7,5;3,75;0;958;540;3775;4928
24011;2019-04-15 08:40:02;0;1;1;2;4,4;2,2;0;520;3762;652;3952
24012;2019-04-15 10:12:02;0;1;1;1;3,75;3,75;0;1447;4177;2942;527
24013;2019-04-15 07:40:54;1;1;1;1;4,25;4,25;0;2923;1882;4634;921
24014;2019-04-15 07:40:54;1;1;2;1;0,8;0,8;0;3369;673;3894;3587
24015;2019-04-15 07:40:54;1;1;5;1;3,75;3,75;0;1598;4424;1164;4686
24016;2019-04-15 08:01:21;1;1;1;1;2,0;2,0;0;2053;4875;3386;4330
24017;2019-04-15 10:24:58;0;1;1;2;6,0;3,0;0;2100;3456;2591;584
24018;2019-04-15 10:24:58;0;1;5;1;3,5;3,5;0;4941;1733;232;4764
24019;2019-04-15 08:14:41;0;1;1;2;9,5;4,75;0;1568;4373;4728;1981
24020;2019-04-15 07:30:55;1;1;1;1;4,75;4,75;0;4238;3480;263;4754
24021;2019-04-15 07:09:23;1;1;1;1;2,5;2,5;0;4288;2846;3793;4066
24022;2019-04-15 07:11:51;0;1;1;1;4,25;4,25;0;2566;3872;3207;4040
24023;2019-04-15 07:11:51;0;1;2;2;1,6;0,8;0;2995;4820;1947;3026
24024;2019-04-15 08:35:45;0;1;1;1;4,5;4,5;0;493;3299;484;2236
24025;2019-04-15 08:03:41;0;1;1;2;7,0;3,5;0;3795;8;866;4998
24026;2019-04-15 08:03:41;0;1;5;1;3,75;3,75;0;4000;311;1579;3166
24027;2019-04-15 08:29:01;1;1;1;2;7,0;3,5;0;3804;3351;1628;35
24028;2019-04-15 08:04:32;1;1;1;2;6,2;3,1;0;561;629;3019;1272
24029;2019-04-15 07:04:06;0;1;1;1;3,0;3,0;0;1970;1567;265;1921
24030;2019-04-15 09:44:36;0;1;1;1;3,0;3,0;0;3576;4002;4709;3422
24031;2019-04-15 08:48:53;1;1;1;2;4,0;2,0;0;838;2817;2252;4057
24032;2019-04-15 08:48:53;1;1;5;1;3,25;3,25;0;2740;475;2868;3588
24033;2019-04-15 07:48:24;0;1;1;1;3,0;3,0;0;458;871;1623;2900
24034;2019-04-15 07:39:31;0;1;1;1;3,0;3,0;0;50;4214;3885;692
24035;2019-04-15 10:52:37;1;1;1;2;7,0;3,5;0;2504;3724;2467;648
24036;2019-04-15 10:52:37;1;7;1;1;21,0;21,0;0;2733;717;2256;311
24037;2019-04-15 07:24:30;1;1;1;2;7,5;3,75;0;958;233;1909;4371
24038;2019-04-15 07:24:30;1;1;5;1;3,75;3,75;0;379;2627;3972;2217
24039;2019-04-15 09:18:52;0;1;1;2;6,2;3,1;0;204;3804;2553;2863
24040;2019-04-15 08:26:11;1;1;1;1;3,1;3,1;0;2798;3014;2630;4967
24041;2019-04-15 08:05:29;0;1;1;1;3,0;3,0;0;2867;3888;2891;79
24042;2019-04-15 08:05:29;0;7;1;1;8,95;8,95;0;2416;2061;2130;2913
24043;2019-04-15 07:32:20;0;1;1;1;2,5;2,5;0;2327;2145;4729;1790
24044;2019-04-15 07:07:12;1;1;1;1;3,5;3,5;0;4661;1730;1848;3306
24045;2019-04-15 07:41:35;1;1;1;2;8,5;4,25;0;166;526;1026;3004
24046;2019-04-15 07:41:35;1;1;2;2;1,6;0,8;0;2012;4103;992;4005
24047;2019-04-15 07:41:35;1;7;1;1;15,0;15,0;0;2039;4064;4289;3114
24048;2019-04-15 09:00:25;1;1;1;2;6,0;3,0;0;3198;2986;862;3335
24049;2019-04-15 08:16:41;0;1;1;2;6,0;3,0;0;499;1279;1433;3906
24050;2019-04-15 08:16:41;0;1;5;1;3,5;3,5;0;4197;842;1094;3682
24051;2019-04-15 07:10:05;0;1;1;2;7,5;3,75;0;2151;1465;194;570
24052;2019-04-15 09:13:11;1;1;1;1;3,5;3,5;0;1566;1985;4632;413
24053;2019-04-15 10:58:58;1;1;1;2;4,4;2,2;0;3672;612;2034;807
24054;2019-04-15 08:55:45;0;1;1;1;3,5;3,5;0;2111;721;4069;4750
24055;2019-04-15 09:13:16;1;1;1;1;2,5;2,5;0;1388;2241;1773;628
24056;2019-04-15 09:13:16;1;1;5;1;3,5;3,5;0;153;2385;3279;2338
24057;2019-04-15 08:24:36;0;1;1;1;2,5;2,5;0;2999;3361;1742;666
24058;2019-04-15 09:57:48;0;1;1;1;4,5;4,5;0;982;3624;4164;2721
24059;2019-04-15 09:57:48;0;1;5;1;4,5;4,5;0;2267;1;4802;431
24060;2019-04-15 09:59:05;0;1;1;2;7,0;3,5;0;4667;4990;3388;4221
24061;2019-04-15 07:51:39;0;1;1;2;4,9;2,45;0;174;703;2363;3057
24062;2019-04-15 07:06:37;0;1;1;1;3,0;3,0;0;3471;3919;2646;3273
24063;2019-04-15 09:17:40;1;1;1;1;3,0;3,0;0;1192;3428;4115;3250
24064;2019-04-15 09:17:40;1;7;1;1;8,95;8,95;0;3106;545;2302;707
24065;2019-04-15 09:32:07;0;1;1;1;3,0;3,0;0;257;2425;1700;1339
24066;2019-04-15 09:32:07;0;1;5;1;4,5;4,5;0;3062;594;1482;2204
24067;2019-04-15 07:47:12;1;1;1;2;5,0;2,5;0;3759;4740;3758;4498
24068;2019-04-15 09:31:15;1;1;1;2;8,5;4,25;0;2129;197;1895;132
24069;2019-04-15 09:31:15;1;1;2;1;0,8;0,8;0;1853;1994;2273;814
24070;2019-04-15 09:31:15;1;1;5;1;3,5;3,5;0;265;4187;4328;2560
24071;2019-04-15 07:46:21;0;1;1;2;4,0;2,0;0;3637;1196;4910;1423
24072;2019-04-15 09:03:35;0;1;1;1;2,5;2,5;0;4949;1988;1727;2846
24073;2019-04-15 10:31:46;0;1;1;2;8,5;4,25;0;631;4420;2433;89
24074;2019-04-15 10:31:46;0;1;2;1;0,8;0,8;0;3106;2830;3170;3189
24075;2019-04-15 10:31:46;0;1;5;1;3,5;3,5;0;3767;3942;1809;3903
24076;2019-04-15 09:02:04;0;1;1;2;4,0;2,0;0;1451;2537;3959;4432
24077;2019-04-15 10:34:03;0;1;1;1;3,5;3,5;0;2402;1609;310;1961
24078;2019-04-15 09:01:31;0;1;1;1;3,75;3,75;0;4864;3811;1263;2265
24079;2019-04-15 09:01:31;0;1;5;1;3,75;3,75;0;1144;622;1266;4128
24080;2019-04-15 09:10:10;0;1;1;1;3,1;3,1;0;2864;1687;150;4231
24081;2019-04-15 09:10:10;0;1;5;1;3,75;3,75;0;3707;2549;233;2023
24082;2019-04-15 08:04:32;1;1;1;1;2,5;2,5;0;3406;1278;2033;3754
24083;2019-04-15 08:48:43;0;1;1;1;3,0;3,0;0;1167;4628;4176;4017
24084;2019-04-15 07:22:09;0;1;1;1;3,0;3,0;0;1766;680;2222;2947
24085;2019-04-15 07:22:09;0;1;2;1;0,8;0,8;0;1336;249;3520;3503
24086;2019-04-15 07:34:48;0;1;1;2;5,0;2,5;0;432;4657;3943;559
24087;2019-04-15 10:36:20;0;1;1;2;8,5;4,25;0;1790;3589;3444;3761
24088;2019-04-15 10:36:20;0;1;2;1;0,8;0,8;0;3876;2654;94;3042
24089;2019-04-15 10:36:20;0;1;5;1;3,75;3,75;0;2563;4081;2798;3121
24090;2019-04-15 09:04:05;0;1;1;2;4,0;2,0;0;3045;2935;1210;3742
24091;2019-04-15 09:04:05;0;1;5;1;3,75;3,75;0;4083;2569;4542;4317
24092;2019-04-15 10:47:03;1;1;1;1;3,1;3,1;0;2454;3533;769;1987
24093;2019-04-15 07:11:00;1;1;1;2;4,0;2,0;0;3298;29;2338;4644
24094;2019-04-15 10:11:54;0;1;1;2;7,5;3,75;0;2183;4738;3019;950
24095;2019-04-15 10:11:54;0;1;2;2;1,6;0,8;0;2473;4269;3006;4893
24096;2019-04-15 10:28:07;0;1;1;2;7,0;3,5;0;1176;933;4541;4852
24097;2019-04-15 10:15:41;1;1;1;2;5,0;2,5;0;4626;962;2838;101
24098;2019-04-15 08:11:17;0;1;1;2;5,0;2,5;0;4107;4533;482;4853
24099;2019-04-15 10:56:51;0;1;1;2;7,0;3,5;0;4574;946;1807;2095
24100;2019-04-15 10:05:08;0;1;1;1;2,5;2,5;0;2734;467;2923;4059
24101;2019-04-15 09:19:43;1;1;1;2;5,0;2,5;0;2294;3266;2129;587
24102;2019-04-15 09:02:31;0;1;1;2;5,0;2,5;0;1822;3882;4352;2514
24103;2019-04-15 07:14:09;0;1;1;1;3,0;3,0;0;3823;939;4167;2105
24104;2019-04-15 07:14:09;0;1;2;2;1,6;0,8;0;13;632;3749;4896
24105;2019-04-15 09:05:07;1;1;1;1;4,75;4,75;0;267;1351;3404;2725
24106;2019-04-15 07:11:01;1;1;1;1;3,5;3,5;0;3341;308;4830;187
24107;2019-04-15 08:01:37;1;1;1;1;4,5;4,5;0;4750;4082;1199;4674
24108;2019-04-15 09:26:48;1;1;1;2;4,0;2,0;0;3802;3031;4722;1679
24109;2019-04-15 08:39:33;0;1;1;2;8,0;4,0;0;4150;915;1704;4825
24110;2019-04-15 10:32:36;1;1;1;2;8,5;4,25;0;4596;4117;3962;904
24111;2019-04-15 10:32:36;1;1;2;2;1,6;0,8;0;1082;1210;3640;3457
24112;2019-04-15 09:16:37;0;1;1;2;4,0;2,0;0;2602;4059;3131;2457
24113;2019-04-15 09:16:37;0;1;5;1;3,75;3,75;0;1764;4001;1404;2942
24114;2019-04-15 10:41:35;1;1;1;1;2,0;2,0;0;1103;2152;567;1293
24115;2019-04-15 09:56:38;0;1;1;1;3,1;3,1;0;1407;1733;90;1547
24116;2019-04-15 07:33:14;1;1;1;2;9,0;4,5;0;3832;4846;3584;3260
24117;2019-04-15 09:21:45;0;1;1;1;2,5;2,5;0;264;604;2003;4569
24118;2019-04-15 09:03:38;1;1;1;1;2,5;2,5;0;51;519;2157;3306
24119;2019-04-15 09:07:11;1;1;1;1;2,2;2,2;0;4848;4951;1119;4384
24120;2019-04-15 09:54:12;0;1;1;2;7,0;3,5;0;4896;4194;2234;2837
24121;2019-04-15 08:03:48;1;1;1;2;6,2;3,1;0;927;4111;3795;3763
24122;2019-04-15 08:03:48;1;7;1;1;8,95;8,95;0;220;325;4404;3318
24123;2019-04-15 09:51:26;1;1;1;1;3,75;3,75;0;3851;1160;1285;4478
24124;2019-04-15 09:51:26;1;1;2;1;0,8;0,8;0;105;3522;362;3436
24125;2019-04-15 10:43:02;0;1;1;1;2,0;2,0;0;1743;1618;1886;2249
24126;2019-04-15 10:50:03;1;1;1;1;3,0;3,0;0;2695;3532;3381;3774
24127;2019-04-15 10:08:34;0;1;1;1;2,45;2,45;0;491;1437;1775;883
24128;2019-04-15 10:13:45;0;1;1;2;5,0;2,5;0;78;1856;1664;2375
24129;2019-04-15 10:13:45;0;1;5;1;3,75;3,75;0;4402;2834;1948;3489
24130;2019-04-15 08:42:39;1;1;1;2;4,9;2,45;0;3896;4663;4000;3609
24131;2019-04-15 10:01:26;0;1;1;2;4,4;2,2;0;4439;2991;1547;3878
24132;2019-04-15 10:05:40;1;1;1;2;5,0;2,5;0;1595;4824;644;69
24133;2019-04-15 08:30:49;0;1;1;2;6,2;3,1;0;2254;825;4493;2443
24134;2019-04-15 09:51:00;0;1;1;2;5,1;2,55;0;4901;528;4829;4671
24135;2019-04-15 09:51:00;0;1;5;1;3,25;3,25;0;265;4728;732;1766
24136;2019-04-15 09:51:00;0;7;1;1;10,0;10,0;0;678;1971;167;1060
24137;2019-04-15 09:01:22;1;1;1;2;5,0;2,5;0;3040;1496;3699;2100
24138;2019-04-15 10:39:05;0;1;1;1;3,75;3,75;0;3257;4585;1574;3828
24139;2019-04-15 10:39:05;0;1;5;1;3,5;3,5;0;1351;3924;4361;4096
24140;2019-04-15 07:11:32;1;1;1;2;6,0;3,0;0;4746;1964;4969;2442
24141;2019-04-15 07:11:32;1;1;2;2;1,6;0,8;0;739;2851;1533;4067
24142;2019-04-15 10:23:46;1;1;1;1;2,2;2,2;0;4416;2766;3082;4433
24143;2019-04-15 10:23:46;1;1;5;1;3,25;3,25;0;4909;2869;4162;1148
24144;2019-04-15 10:08:24;1;1;1;1;2,55;2,55;0;1588;4933;3844;1838
24145;2019-04-15 10:08:24;1;1;5;1;3,25;3,25;0;2589;828;2220;1103
24146;2019-04-15 08:27:41;0;1;1;2;5,0;2,5;0;4208;4065;4835;3746
24147;2019-04-15 08:16:16;1;1;1;1;2,5;2,5;0;839;4989;2929;3624
24148;2019-04-15 07:53:17;1;1;1;2;8,0;4,0;0;2809;3210;3711;3431
24149;2019-04-15 07:53:17;1;1;5;1;3,75;3,75;0;4177;4318;4209;2462
24150;2019-04-15 10:28:31;0;1;1;2;4,0;2,0;0;349;3076;4504;3336
24151;2019-04-15 09:46:06;1;1;1;1;3,0;3,0;0;234;3831;998;1234
24152;2019-04-15 09:46:06;1;1;5;1;3,25;3,25;0;3069;4500;4043;1035
24153;2019-04-15 18:44:44;0;1;1;2;6,0;3,0;0;1165;1251;2036;3255
24154;2019-04-15 16:27:52;1;1;1;2;5,0;2,5;0;3132;4985;11;3968
24155;2019-04-15 19:24:53;0;1;1;2;6,2;3,1;0;2251;4878;2001;2329
24156;2019-04-15 13:07:09;0;1;1;2;6,2;3,1;0;3797;854;3568;168
24157;2019-04-15 12:33:40;0;1;1;1;3,0;3,0;0;4812;2854;4246;1728
24158;2019-04-15 13:44:18;0;1;1;2;6,0;3,0;0;2408;4340;3123;3152
24159;2019-04-15 17:28:18;1;1;1;1;3,0;3,0;0;2806;2171;3027;1404
24160;2019-04-15 14:34:45;0;1;1;1;2,5;2,5;0;1805;4298;3727;4245
24161;2019-04-15 13:51:39;1;1;1;1;2,5;2,5;0;867;3184;2934;3032
24162;2019-04-15 14:21:46;1;1;1;2;5,0;2,5;0;534;3703;569;2224
24163;2019-04-15 13:19:23;0;1;1;2;5,0;2,5;0;231;3426;4397;3200
24164;2019-04-15 19:43:33;0;1;1;1;3,0;3,0;0;3465;3491;3321;4081
24165;2019-04-15 19:43:33;0;1;5;1;3,0;3,0;0;544;1518;2494;613
24166;2019-04-15 12:17:21;1;1;1;2;6,0;3,0;0;92;2763;110;4534
24167;2019-04-15 16:09:04;1;1;1;1;3,0;3,0;0;60;1076;198;3005
24168;2019-04-15 12:24:35;0;1;1;1;3,0;3,0;0;735;4916;2661;1986
24169;2019-04-15 16:47:38;0;1;1;1;2,55;2,55;0;1053;2048;3599;1973
24170;2019-04-15 19:57:05;0;1;1;2;5,0;2,5;0;3941;461;3731;1168
24171;2019-04-15 19:37:12;1;1;1;1;4,75;4,75;0;1048;2341;1487;3409
24172;2019-04-15 19:37:12;1;7;1;1;45,0;45,0;0;3138;4791;254;2671
24173;2019-04-15 18:06:48;1;1;1;2;7,0;3,5;0;3553;1122;3991;944
24174;2019-04-15 16:20:32;1;1;1;1;2,5;2,5;0;2717;3422;1559;2748
24175;2019-04-15 12:46:11;1;1;1;2;7,5;3,75;0;2760;943;249;858
24176;2019-04-15 12:26:35;1;1;1;1;2,55;2,55;0;3695;2038;122;3397
24177;2019-04-15 17:49:05;0;1;1;1;3,1;3,1;0;3046;4238;433;723
24178;2019-04-15 15:00:09;0;1;1;1;3,0;3,0;0;98;3360;91;4458
24179;2019-04-15 15:00:09;0;1;5;1;3,0;3,0;0;3800;668;3253;1239
24180;2019-04-15 13:00:08;1;1;1;1;3,75;3,75;0;1747;3149;426;4716
24181;2019-04-15 18:52:13;1;1;1;1;2,5;2,5;0;2370;4846;1005;3261
24182;2019-04-15 16:29:49;1;1;1;1;3,75;3,75;0;1280;4111;4336;1960
24183;2019-04-15 13:20:46;0;1;1;1;3,0;3,0;0;2837;3063;4778;1815
24184;2019-04-15 17:18:26;0;1;1;2;5,0;2,5;0;3298;1380;3999;235
24185;2019-04-15 17:18:26;0;1;5;1;3,75;3,75;0;1634;4958;1642;2702
24186;2019-04-15 13:46:14;0;1;1;1;3,0;3,0;0;2364;1124;94;164
24187;2019-04-15 18:17:42;1;1;1;1;3,75;3,75;0;3052;4386;3234;2743
24188;2019-04-15 12:51:45;0;1;1;2;5,1;2,55;0;3657;4312;1378;334
24189;2019-04-15 11:47:02;1;1;1;1;3,0;3,0;0;2721;752;4010;3106
24190;2019-04-15 17:22:14;0;1;1;1;3,0;3,0;0;4801;3779;110;4877
24191;2019-04-15 18:36:18;1;1;1;2;4,0;2,0;0;1145;1472;2052;4215
24192;2019-04-15 18:36:18;1;1;5;1;3,5;3,5;0;636;618;2155;1750
24193;2019-04-15 11:37:58;1;1;1;1;2,55;2,55;0;2341;4861;4205;4473
24194;2019-04-15 12:16:44;0;1;1;1;2,45;2,45;0;3349;13;3488;2457
24195;2019-04-15 17:08:38;1;1;1;1;3,1;3,1;0;1881;1971;4946;205
24196;2019-04-15 17:08:38;1;1;5;1;3,5;3,5;0;575;709;4626;4184
24197;2019-04-15 13:28:02;0;1;1;2;5,0;2,5;0;49;4697;3772;449
24198;2019-04-15 14:37:52;1;1;1;2;6,0;3,0;0;4451;198;692;3519
24199;2019-04-15 14:50:20;0;1;1;1;3,0;3,0;0;2607;4095;316;4807
24200;2019-04-15 13:01:03;1;1;1;2;5,0;2,5;0;3912;1356;2865;3787
24201;2019-04-15 17:46:26;1;1;1;2;6,0;3,0;0;203;3950;4631;2337
